id	x	y	type	qual	N	n_links	count	acc	
1	0.5290865972208558	0.08782825570975693	STD	0.5949532216263689	0	18	1	0.8962368098230941	
2	0.5301822646847826	0.10720123054485474	STD	0.3864121157569613	0	18	127	0.9373131409380766	
3	0.5333754021576235	0.11316317727647134	STD	0.02112268103278958	0	18	13	0.89152122524163	
4	0.5228257638719125	0.1527978029111725	STD	0.3148534821673734	0	17	201	0.9709116775462474	
5	0.5110057050013014	0.18322738970304364	STD	0.3075105648346279	13	19	1571	0.9726772212249651	
6	0.46055093200691144	0.23803676739353677	STD	0.9741998346190555	5	15	187	0.9522567060797279	
7	0.49049816672070146	0.0769888854245772	STD	0.8916519757294199	3	16	1935	0.971587395382648	
8	0.5243639373822653	0.14811813155714765	STD	0.15558235483618899	0	18	84	0.9511265660333134	
9	0.4372574223741947	0.2995079543610299	STD	0.04457369173299952	0	16	126	0.9430207596250014	
10	0.41937970228563354	0.33373740205414487	STD	0.13735405345784502	0	15	63	0.9457955950612152	
11	0.4998163145722239	0.3654513890156738	STD	0.6234428974091273	0	15	136	0.9594096857384325	
12	0.515877597084288	0.3934792280858458	STD	0.7002245913005207	0	12	30	0.9712922217045473	
13	0.527761674424959	0.4273044524055435	STD	0.7509625625193042	0	11	15	0.9705440969840725	
14	0.5279485391483765	0.45960239084181165	STD	0.014761822096413413	1	12	15	0.8890652422375898	
15	0.5178388115657108	0.47324318956320754	STD	0.9015009576583484	0	12	13	0.967188469272304	
16	0.4983862803694047	0.5086814241359012	STD	0.14733529395940592	1	11	8	0.9551392757324382	
17	0.19045354636733625	0.002995199780724391	STD	0.6389031613639002	2	5	289	0.9361202601465257	
18	0.260845314655781	0.09852695010641736	STD	0.6587215794235455	0	7	49	0.9761137882996479	
19	0.23158108780837086	0.14021317238405023	STD	0.7169303824263684	8	10	954	0.9544057814516279	
20	0.2801200648305022	0.15889412442380177	STD	0.48190140029147877	0	8	28	0.9761970415330776	
21	0.23191891500510464	0.15860984189908572	STD	0.2553281539151888	9	10	685	0.9691122200169754	
22	0.24223756772992455	0.18442460012929646	STD	0.37731393381045253	6	8	320	0.9731277788735402	
23	0.368004880062751	0.2085094845428714	STD	0.6143163823836062	0	17	708	0.9775530602494463	
24	0.3719839740227433	0.2215652327591495	STD	0.6453055140072441	2	17	1568	0.9804428474631967	
25	0.3455553328417463	0.2744769879628167	STD	0.7238554253410443	2	15	1621	0.9744904084105631	
26	0.44093575929207557	0.3712978642887976	STD	0.3186453326511818	0	15	56	0.9718210707953363	
27	0.36967671375721445	0.41015518237073767	STD	0.7229526990574962	2	14	408	0.961128662796081	
28	0.1573274485692997	0.4835700453482871	STD	0.1616143392852123	1	4	751	0.9085450666008834	
29	0.36716528647906305	0.4179604961228007	STD	0.15000672919626146	22	14	964	0.9503856153445744	
30	0.22100419841716157	0.4019146525885682	STD	0.20780012335129872	0	7	1557	0.9556801534981504	
31	0.47787268628758284	0.5480021666943438	STD	0.11572227506103516	0	11	6	0.8923495259507905	
32	0.46676331894608003	0.6284350713290916	STD	0.5572465063972867	0	7	4	0.9646475129224414	
33	0.4608416104655608	0.7277137825604496	STD	0.32074399750818894	0	7	1	0.9571046381155276	
34	0.4626107695368043	0.8130296791693479	STD	0.7786056558579195	0	15	578	0.9272371774711062	
35	0.41096732927400903	0.7751332799821633	STD	0.888911695886347	5	12	97	0.9605916759790308	
36	0.28631860993830643	0.7727157794916976	STD	0.022449971672988234	4	9	225	0.8646766196269781	
37	0.2593266062207844	0.7914395937162324	STD	0.44894235727585086	0	7	159	0.9516315403888558	
38	0.22221233076092273	0.8261440423391756	STD	0.3166531338550833	4	6	129	0.9641410358035053	
39	0.1527652674630883	0.8358499459600879	STD	0.8887694541869049	1	7	1188	0.9486495404902681	
40	0.28962421229098206	0.869035900942634	STD	0.336611288279727	0	9	333	0.9285006432513366	
41	0.3153375768362312	0.8870629299068465	STD	0.6273353688075296	0	11	367	0.9428657670550774	
42	0.38914135655596416	0.9106268739207488	STD	0.8930317489800139	3	13	193	0.9613667586055452	
43	0.48046327153884866	0.8968259831074697	STD	0.2590686571779135	1	13	226	0.8997767747109127	
44	0.49826819224557845	0.9044854921625778	STD	0.8018320879549321	0	14	272	0.9652328597979104	
45	0.530170585639569	0.9121028717198222	STD	0.29609286366155985	1	15	42	0.9534846442117343	
46	0.4847793275811146	0.9204492747618408	STD	0.881438476907459	0	10	31	0.9518440494504528	
47	0.5764771347969846	0.9306369200322399	STD	0.1564694833275695	0	15	40	0.93256425995457	
48	0.6001695919630531	0.9436531031548717	STD	0.683809977598475	0	15	35	0.9657570134349651	
49	0.5600944622629316	0.9598293649607524	STD	0.9918566627910679	0	13	6	0.9132290907820356	
50	0.676757136993029	0.9547977108106617	STD	0.7766724079421812	0	12	3	0.9619497027614586	
51	0.7136194046106153	0.9998054959685726	STD	0.9908720515212763	0	9	0	0.9140390424469514	
52	0.7111205214921377	0.9245728367440629	STD	0.7012266061813426	0	11	0	0.9654460545545936	
53	0.7026486286056469	0.8985914288740412	STD	0.7713438698438899	0	13	4	0.9529766780183281	
54	0.6841337084613773	0.8734880730081942	STD	0.088310930415757	0	15	3	0.9022179871285462	
55	0.7487391586823343	0.8203755982229649	STD	0.8461765771111545	0	12	0	0.9679766402855987	
56	0.6913128608098928	0.8026145346104842	STD	0.4257256350414864	0	18	4	0.9617646521283453	
57	0.7062995413951377	0.7555676817559628	STD	0.43247268652422366	0	15	0	0.9655105264395805	
58	0.6946833467470882	0.6969819624143379	STD	0.1580077887738589	0	14	0	0.9335473396353072	
59	0.7445355675199029	0.6959235961593058	STD	0.001324049241054448	0	8	0	0.7843569760321029	
60	0.7473714992321001	0.650423921638075	STD	0.394368384109971	0	7	0	0.9702115555846041	
61	0.7721569420072685	0.624518859745052	STD	6.580514338949683e-5	0	11	0	0.8231550343375271	
62	0.8472347325369116	0.5978493123203564	STD	0.29765487646706323	0	8	0	0.904414231275118	
63	0.6209223901931383	0.862215538216282	EXIT	0.8606394480940973	0	11	1006	0.922066593145778	
64	0.6867054774731324	0.6640745017298447	EXIT	0.5425925974530077	0	8	1	0.9010276586296266	
65	0.7439150209175545	0.6185191430027415	EXIT	0.6205249277791614	0	8	0	0.965020805331237	
66	0.8022264606500168	0.6031697550197176	EXIT	0.009846814998016873	0	7	0	0.8486393755740274	
