id	x	y	type	qual	N	n_links	count	acc	
1	0.5290865972208558	0.08782825570975693	STD	0.7891576124658468	0	18	0	0.9311422581867875	
2	0.5301822646847826	0.10720123054485474	STD	0.8068922932505842	0	18	405	0.85408792708892	
3	0.5333754021576235	0.11316317727647134	STD	0.6123395928986948	0	18	30	0.9728448494669517	
4	0.5228257638719125	0.1527978029111725	STD	0.23614406053705728	0	17	21	0.9684127268152981	
5	0.5110057050013014	0.18322738970304364	STD	0.05195683385125349	0	19	113	0.9162413307909371	
6	0.46055093200691144	0.23803676739353677	STD	0.05698633563326139	0	15	0	0.9224196493621806	
7	0.49049816672070146	0.0769888854245772	STD	0.020892425760678845	0	16	23	0.9003970053562814	
8	0.5243639373822653	0.14811813155714765	STD	0.35226517851709205	0	18	3355	0.9736239146053731	
9	0.4372574223741947	0.2995079543610299	STD	0.20168890385487326	0	16	1	0.9647549269768683	
10	0.41937970228563354	0.33373740205414487	STD	0.6541229040566789	0	15	12	0.973681992780149	
11	0.4998163145722239	0.3654513890156738	STD	0.11145562873022863	0	15	0	0.9301479775374516	
12	0.515877597084288	0.3934792280858458	STD	0.6894055974580913	0	12	0	0.9637353651088604	
13	0.527761674424959	0.4273044524055435	STD	0.600222986457128	0	11	0	0.9136397449653136	
14	0.5279485391483765	0.45960239084181165	STD	0.7589459832807182	0	12	0	0.9683261305367197	
15	0.5178388115657108	0.47324318956320754	STD	0.6200087585002432	0	12	0	0.9465670438349923	
16	0.4983862803694047	0.5086814241359012	STD	0.26915682112842143	0	11	0	0.9206866186475737	
17	0.19045354636733625	0.002995199780724391	STD	0.7228826664839421	1	5	55	0.9711015251456669	
18	0.260845314655781	0.09852695010641736	STD	0.9266953581545849	0	7	51	0.9726792751892369	
19	0.23158108780837086	0.14021317238405023	STD	0.042397482536156605	12	11	839	0.9128701504768904	
20	0.2801200648305022	0.15889412442380177	STD	0.42538393869112445	0	8	3	0.9397275429820635	
21	0.23191891500510464	0.15860984189908572	STD	0.44723440934226644	2	11	1589	0.9744019274927768	
22	0.24223756772992455	0.18442460012929646	STD	0.029791682016085064	19	10	1346	0.9155258518970443	
23	0.368004880062751	0.2085094845428714	STD	0.31039373524439307	4	17	448	0.9770352116876567	
24	0.3719839740227433	0.2215652327591495	STD	0.9930113124140012	22	17	3425	0.9499806305797779	
25	0.3455553328417463	0.2744769879628167	STD	0.13772058503506113	1	15	99	0.9639950194506515	
26	0.44093575929207557	0.3712978642887976	STD	0.4786421297082797	0	15	0	0.9651908057767693	
27	0.36967671375721445	0.41015518237073767	STD	0.8887728159435282	0	14	95	0.9758146905011282	
28	0.1573274485692997	0.4835700453482871	STD	0.28423482317627813	1	2	35	0.8967361052403862	
29	0.36716528647906305	0.4179604961228007	STD	0.9404271104653183	0	13	13	0.9450183778717509	
30	0.22100419841716157	0.4019146525885682	STD	0.5329519216885563	0	5	200	0.9261800982500245	
31	0.47787268628758284	0.5480021666943438	STD	0.9200278893216411	0	11	2	0.9522164776888493	
32	0.46676331894608003	0.6284350713290916	STD	0.08615316634815873	0	7	0	0.8053288252078408	
33	0.4608416104655608	0.7277137825604496	STD	0.8761215278171168	0	7	2	0.8693811131052142	
34	0.4626107695368043	0.8130296791693479	STD	0.8699738199013023	6	15	1005	0.9781718220280311	
35	0.41096732927400903	0.7751332799821633	STD	0.43664546381194635	0	12	29	0.8900169411797147	
36	0.28631860993830643	0.7727157794916976	STD	0.8386446494231592	1	9	688	0.9403900490884035	
37	0.2593266062207844	0.7914395937162324	STD	0.08405429711409029	0	8	317	0.8111797491029828	
38	0.22221233076092273	0.8261440423391756	STD	0.2656514611588505	11	7	461	0.9262381936813427	
39	0.1527652674630883	0.8358499459600879	STD	0.17814247715262166	6	6	307	0.8752681411086005	
40	0.28962421229098206	0.869035900942634	STD	0.9713281046620004	0	9	231	0.7856118428018485	
41	0.3153375768362312	0.8870629299068465	STD	0.45721433926821153	1	11	27	0.9586669575448404	
42	0.38914135655596416	0.9106268739207488	STD	0.6890956494949299	0	13	91	0.95390433345387	
43	0.48046327153884866	0.8968259831074697	STD	0.15214908442581332	0	13	4	0.8692778377196175	
44	0.49826819224557845	0.9044854921625778	STD	0.684947659490792	0	14	15	0.9615081818017499	
45	0.530170585639569	0.9121028717198222	STD	0.6910174299197331	1	15	42	0.9774441293190542	
46	0.4847793275811146	0.9204492747618408	STD	0.976237471140962	0	10	0	0.9157811160588302	
47	0.5764771347969846	0.9306369200322399	STD	0.28751791017987616	0	15	0	0.9235170550909179	
48	0.6001695919630531	0.9436531031548717	STD	0.8471180603787221	0	15	0	0.8240623460522458	
49	0.5600944622629316	0.9598293649607524	STD	0.7716541377671027	0	13	0	0.9708300295510611	
50	0.676757136993029	0.9547977108106617	STD	0.05486110029374003	0	12	0	0.7704705027736024	
51	0.7136194046106153	0.9998054959685726	STD	0.43834300977742857	0	9	0	0.8819399035904817	
