id	x	y	type	qual	N	n_links	count	acc	
1	0.5290865972208558	0.08782825570975693	STD	0.06093275630679673	0	18	0	0.828209365686392	
2	0.5301822646847826	0.10720123054485474	STD	0.3659159905327125	0	18	1	0.9621281652575008	
3	0.5333754021576235	0.11316317727647134	STD	0.8178147462006484	0	18	121	0.9689482624292297	
4	0.5228257638719125	0.1527978029111725	STD	0.5431187841428609	0	17	27	0.9559849430732951	
5	0.5110057050013014	0.18322738970304364	STD	0.07590152621380586	0	19	628	0.820517272344321	
6	0.46055093200691144	0.23803676739353677	STD	0.05309953253623867	0	15	0	0.8536778719943563	
7	0.49049816672070146	0.0769888854245772	STD	0.5659564524610725	0	16	5	0.9363541167989926	
8	0.5243639373822653	0.14811813155714765	STD	0.6793396907892808	1	18	1422	0.9661039731862254	
9	0.4372574223741947	0.2995079543610299	STD	0.20074077387846057	1	16	585	0.9197367389465595	
10	0.41937970228563354	0.33373740205414487	STD	0.602979974596396	0	15	13	0.9666146415199309	
11	0.4998163145722239	0.3654513890156738	STD	0.23665719289323173	0	15	0	0.9436601775621323	
12	0.515877597084288	0.3934792280858458	STD	0.3104765280979287	0	12	0	0.948127331305618	
13	0.527761674424959	0.4273044524055435	STD	0.07723143648054909	0	11	0	0.8500837511194138	
14	0.5279485391483765	0.45960239084181165	STD	0.584803848819955	0	12	0	0.9153603358461861	
15	0.5178388115657108	0.47324318956320754	STD	0.5541893015827954	0	12	0	0.9693958426696468	
16	0.4983862803694047	0.5086814241359012	STD	0.03663395219541532	0	11	0	0.8142699081544863	
17	0.19045354636733625	0.002995199780724391	STD	0.26968574016945923	0	4	0	0.9422968478489161	
18	0.260845314655781	0.09852695010641736	STD	0.560343028146145	0	7	1	0.9723549322745262	
19	0.23158108780837086	0.14021317238405023	STD	0.5529186759251072	11	9	307	0.9699095494547213	
20	0.2801200648305022	0.15889412442380177	STD	0.2078103777070297	0	8	1	0.9247945169554025	
21	0.23191891500510464	0.15860984189908572	STD	0.2815324494073421	5	9	260	0.9457042459252883	
22	0.24223756772992455	0.18442460012929646	STD	0.9189549472139542	0	8	461	0.9508810921544841	
23	0.368004880062751	0.2085094845428714	STD	0.16376959405062363	3	17	365	0.932418644851294	
24	0.3719839740227433	0.2215652327591495	STD	0.3542774614347257	5	17	642	0.9674434784790941	
25	0.3455553328417463	0.2744769879628167	STD	0.11468581664540345	0	15	614	0.9190434880350628	
26	0.44093575929207557	0.3712978642887976	STD	0.3502484432557702	0	15	0	0.9596124755565955	
27	0.36967671375721445	0.41015518237073767	STD	0.930541141299325	0	14	7	0.9006613699553987	
28	0.1573274485692997	0.4835700453482871	STD	0.4816315252969172	0	3	67	0.8486529076004702	
29	0.36716528647906305	0.4179604961228007	STD	0.15983867339225144	14	14	611	0.9277073150637274	
30	0.22100419841716157	0.4019146525885682	STD	0.904260128102135	5	6	621	0.9693637600741075	
31	0.47787268628758284	0.5480021666943438	STD	0.7493228991008902	0	11	0	0.953638395378671	
32	0.46676331894608003	0.6284350713290916	STD	0.4348332165399029	0	7	0	0.9605405040534714	
33	0.4608416104655608	0.7277137825604496	STD	0.15396333787266236	0	7	0	0.9223878516524656	
34	0.4626107695368043	0.8130296791693479	STD	0.054941981146202634	0	15	559	0.8748387505307296	
35	0.41096732927400903	0.7751332799821633	STD	0.9200923857358285	1	12	1244	0.9111660085042075	
36	0.28631860993830643	0.7727157794916976	STD	0.9120564428529678	8	9	367	0.9687806444657376	
37	0.2593266062207844	0.7914395937162324	STD	0.8079901735220809	14	9	1260	0.9622733640883391	
38	0.22221233076092273	0.8261440423391756	STD	0.6339044542231222	0	8	438	0.967572306551256	
39	0.1527652674630883	0.8358499459600879	STD	0.7384253781281997	1	8	1117	0.9143218656394404	
40	0.28962421229098206	0.869035900942634	STD	0.49366150006082576	0	9	168	0.9638567479687677	
41	0.3153375768362312	0.8870629299068465	STD	0.831802217724195	0	11	857	0.8952724129463003	
42	0.38914135655596416	0.9106268739207488	STD	0.16925342458329995	4	13	125	0.9540405498816116	
43	0.48046327153884866	0.8968259831074697	STD	0.14681192610353921	10	13	237	0.9199982770987273	
44	0.49826819224557845	0.9044854921625778	STD	0.17847373108270315	12	14	585	0.9326252444018396	
45	0.530170585639569	0.9121028717198222	STD	0.6584771595946557	2	15	1347	0.9776194212482989	
46	0.4847793275811146	0.9204492747618408	STD	0.5483492555632006	0	10	0	0.9668090181400332	
47	0.5764771347969846	0.9306369200322399	STD	0.2797589790215127	0	15	1	0.9590072749971387	
48	0.6001695919630531	0.9436531031548717	STD	0.5353901338222331	0	15	0	0.9365310731427506	
49	0.5600944622629316	0.9598293649607524	STD	0.5424210858591667	0	13	0	0.9674880421737297	
50	0.676757136993029	0.9547977108106617	STD	0.49443708803194886	0	12	0	0.915007340741674	
51	0.7136194046106153	0.9998054959685726	STD	0.4519622183901064	0	9	0	0.9671005953114984	
52	0.7111205214921377	0.9245728367440629	STD	0.7807187767743986	0	11	0	0.9713826556186331	
53	0.7026486286056469	0.8985914288740412	STD	0.17205127996871994	0	13	0	0.893443667336902	
