id	type	l1	l2	friction	risk	count	acc	
1	FAST	1	2	0.02151630826214646	0.0	0	84.1164196410655	
2	FAST	1	3	0.027987052819351734	0.0	0	68.69261103222915	
3	FAST	1	4	0.07302656972007415	0.0	0	24.67794428738491	
4	FAST	1	5	0.10800269310982086	0.0	0	15.5230229303107	
5	FAST	1	6	0.2005826597473596	0.0	0	8.610582875478764	
6	FAST	1	7	0.05791240055316788	0.0	0	40.17241197975053	
7	FAST	1	8	0.06855335822514483	0.0	0	26.550762192269726	
8	FAST	1	68	0.36490858423453987	0.048	0	11.18172172196047	
9	FAST	1	69	0.40115801759656244	0.048	0	7.528264298563208	
10	FAST	1	70	0.423550267947518	0.048	0	6.233932146103119	
11	FAST	1	71	0.44235053412726005	0.048	0	5.282885747633221	
12	FAST	1	72	0.28733633203502157	0.0	0	8.855629673241078	
13	FAST	1	73	0.1906077266698771	0.0	0	26.001104359323502	
14	FAST	1	74	0.20210142113627694	0.0	0	14.119019757725749	
15	FAST	1	75	0.2630703980821981	0.0	0	13.195426973072859	
16	FAST	1	76	0.3008008736105855	0.0	0	9.495087325388264	
17	FAST	1	77	0.3450902934942693	0.0	0	7.336209081398913	
18	FAST	1	78	0.36284036573475764	0.0	0	5.605606865415514	
19	FAST	2	3	0.007516752227496343	0.0	0	262.57108124951236	
20	FAST	2	4	0.05255626523813813	0.0	0	36.020053868263986	
21	FAST	2	5	0.08753238084772358	0.0	0	20.30594243017049	
22	FAST	2	6	0.18130277439888826	0.0	0	9.375248619653352	
23	FAST	2	7	0.06458409111532147	0.0	0	31.623544825170367	
24	FAST	2	8	0.04808305763328943	0.0	0	40.05245128134135	
25	FAST	2	23	0.24993272053144797	0.0	0	6.766192900273921	
26	FAST	2	68	0.36470401260312413	0.048	0	10.181114977855033	
27	FAST	2	69	0.391780317504476	0.048	0	8.823245980239658	
28	FAST	2	70	0.4257275325971185	0.048	0	6.041602592430016	
29	FAST	2	71	0.43263050137245695	0.048	0	6.013987761170271	
30	FAST	2	72	0.3002858035948819	0.0	0	8.499373634750809	
31	FAST	2	73	0.2035572098999793	0.0	0	19.158084141396003	
32	FAST	2	74	0.21505090436637914	0.0	0	11.727812743004856	
33	FAST	2	75	0.2760198696420584	0.0	0	11.648258089654119	
34	FAST	2	76	0.3137503451704458	0.0	0	9.49611020164743	
35	FAST	2	77	0.3580397650541296	0.0	0	6.5467333107927335	
36	FAST	3	4	0.04596140765847902	0.0	0	38.62059201968556	
37	FAST	3	5	0.08093752715814509	0.0	0	21.367176517728144	
38	FAST	3	6	0.18231210638901338	0.0	0	10.52392809656392	
39	FAST	3	7	0.06852057262560743	0.0	0	29.41662534154025	
40	FAST	3	8	0.04148820394371095	0.0	0	49.993544212500304	
41	FAST	3	23	0.253869190371492	0.0	0	6.7569322692356035	
42	FAST	3	68	0.3624783762095865	0.048	0	10.262150142827448	
43	FAST	3	69	0.3866275625916361	0.048	0	9.031031742661364	
44	FAST	3	70	0.424054534998753	0.048	0	6.044409124078812	
45	FAST	3	71	0.42731742112785376	0.048	0	6.199523908139395	
46	FAST	3	72	0.30422229677540974	0.0	0	7.99453171033305	
47	FAST	3	73	0.20749369141026527	0.0	0	18.95690280095037	
48	FAST	3	74	0.2189873742064232	0.0	0	11.698502049417987	
49	FAST	3	75	0.27995636282258624	0.0	0	11.480370715461083	
50	FAST	3	76	0.3176868383509737	0.0	0	8.907160701996778	
51	FAST	3	77	0.36197625823465746	0.0	0	6.338869419158252	
52	FAST	4	5	0.03612179881582182	0.0	0	52.20678505890383	
53	FAST	4	6	0.131309053093839	0.0	1	14.084345189799857	
54	FAST	4	7	0.11268187659387058	0.0	0	18.19192905828484	
55	FAST	4	8	0.007503043583361338	0.0	0	330.24230471543007	
56	FAST	4	9	0.19906910328632327	0.0	19	8.329621101117262	
57	FAST	4	23	0.20219244902298494	0.0	0	8.28546919501619	
58	FAST	4	24	0.1883962275027891	0.0	0	7.929690718775113	
59	FAST	4	68	0.38518730849483807	0.048	3	8.630024385115759	
60	FAST	4	69	0.38862564188147486	0.048	1	8.067930444533337	
61	FAST	4	71	0.42626530464684514	0.048	16	6.239852724354927	
62	FAST	4	73	0.25165497981820595	0.0	0	11.113449092752807	
63	FAST	4	74	0.26314868595484764	0.0	0	8.11402971802414	
64	FAST	4	75	0.32411765123052694	0.0	0	8.321245106255846	
65	FAST	4	76	0.36184812675891437	0.0	0	7.190103972913707	
66	FAST	5	6	0.09695465406038882	0.0	0	22.078877271716905	
67	FAST	5	7	0.1480079633072034	0.0	0	13.867291982669927	
