id	x	y	type	qual	N	n_links	count	acc	
1	0.5290865972208558	0.08782825570975693	STD	0.9118159234428673	0	18	0	0.850499490406501	
2	0.5301822646847826	0.10720123054485474	STD	0.8198470558776942	0	18	0	0.9533629676229295	
3	0.5333754021576235	0.11316317727647134	STD	0.6869876036317926	0	18	0	0.8710022589870208	
4	0.5228257638719125	0.1527978029111725	STD	0.4633062834784303	0	17	20	0.9301438516061942	
5	0.5110057050013014	0.18322738970304364	STD	0.3476869732245986	0	19	159	0.7927871159427178	
6	0.46055093200691144	0.23803676739353677	STD	0.3448480829146987	0	15	1	0.8999332395685916	
7	0.49049816672070146	0.0769888854245772	STD	0.2987659297565115	0	16	0	0.8934946880805622	
8	0.5243639373822653	0.14811813155714765	STD	0.3445075408215752	0	18	5	0.8386821030463949	
9	0.4372574223741947	0.2995079543610299	STD	0.8635713419988968	0	16	32	0.9148212322827031	
10	0.41937970228563354	0.33373740205414487	STD	0.08136589492732016	0	15	0	0.7269144964605626	
11	0.4998163145722239	0.3654513890156738	STD	0.12291682449970476	0	15	0	0.7819498711292201	
12	0.515877597084288	0.3934792280858458	STD	0.9917224739769259	0	12	0	0.884796346028779	
13	0.527761674424959	0.4273044524055435	STD	0.703811635856707	0	11	0	0.9096117403209972	
14	0.5279485391483765	0.45960239084181165	STD	0.34945978511143205	0	12	0	0.8938763104441991	
15	0.5178388115657108	0.47324318956320754	STD	0.9284706328021035	0	12	0	0.8943702853104171	
16	0.4983862803694047	0.5086814241359012	STD	0.6802509773894034	0	11	0	0.9313701686350465	
17	0.19045354636733625	0.002995199780724391	STD	0.011375825262456285	0	4	0	0.674957547542911	
18	0.260845314655781	0.09852695010641736	STD	0.817595176495939	0	7	0	0.9701656372498053	
19	0.23158108780837086	0.14021317238405023	STD	0.8658940433246223	0	8	0	0.9139265534255766	
20	0.2801200648305022	0.15889412442380177	STD	0.5236223422776529	0	8	0	0.9096635526500643	
21	0.23191891500510464	0.15860984189908572	STD	0.6756390543480137	0	8	0	0.9548349117713687	
22	0.24223756772992455	0.18442460012929646	STD	0.3951853092038242	0	7	0	0.8698707069662118	
23	0.368004880062751	0.2085094845428714	STD	0.35325068668910475	0	17	0	0.8760446076812841	
24	0.3719839740227433	0.2215652327591495	STD	0.2891871333822966	0	17	0	0.8873857866510078	
25	0.3455553328417463	0.2744769879628167	STD	0.15499764613776001	0	15	154	0.7719129321957992	
26	0.44093575929207557	0.3712978642887976	STD	0.39310822999243755	0	15	0	0.9148795324599964	
27	0.36967671375721445	0.41015518237073767	STD	0.4197375040256164	0	14	8	0.9405228121526978	
28	0.1573274485692997	0.4835700453482871	STD	0.009339810259499037	0	2	37	0.6411784109744063	
29	0.36716528647906305	0.4179604961228007	STD	0.6238242212923724	0	13	23	0.9620677662508691	
