id	type	l1	l2	friction	risk	count	acc	
1	FAST	1	2	0.02151630826214646	0.0	0	67.10583387677583	
2	FAST	1	3	0.027987052819351734	0.0	0	53.10531520371412	
3	FAST	1	4	0.07302656972007415	0.0	0	20.28983551603685	
4	FAST	1	5	0.10800269310982086	0.0	0	12.102453394224822	
5	FAST	1	6	0.2005826597473596	0.0	0	6.115780788575852	
6	FAST	1	7	0.05791240055316788	0.0	0	33.50136575995615	
7	FAST	1	8	0.06855335822514483	0.0	0	20.606647042487392	
8	FAST	1	68	0.36490858423453987	0.048	0	8.242312399932311	
9	FAST	1	69	0.40115801759656244	0.048	0	5.427339457961583	
10	FAST	1	70	0.423550267947518	0.048	0	4.529948219121427	
11	FAST	1	71	0.44235053412726005	0.048	0	4.038307722244083	
12	FAST	1	72	0.28733633203502157	0.0	0	6.526701126266984	
13	FAST	1	73	0.1906077266698771	0.0	0	19.533426566145145	
14	FAST	1	74	0.20210142113627694	0.0	0	10.751746675910793	
15	FAST	1	75	0.2630703980821981	0.0	0	9.857933037425804	
16	FAST	1	76	0.3008008736105855	0.0	0	7.667369451866344	
17	FAST	1	77	0.3450902934942693	0.0	0	5.256044096482333	
18	FAST	1	78	0.36284036573475764	0.0	0	4.833167153280679	
19	FAST	2	3	0.007516752227496343	0.0	0	208.60702809237787	
20	FAST	2	4	0.05255626523813813	0.0	0	27.603056827405666	
21	FAST	2	5	0.08753238084772358	0.0	0	15.907109221559582	
22	FAST	2	6	0.18130277439888826	0.0	0	7.390379641569946	
23	FAST	2	7	0.06458409111532147	0.0	0	25.8644155656354	
24	FAST	2	8	0.04808305763328943	0.0	0	33.503920990089895	
25	FAST	2	23	0.24993272053144797	0.0	70	5.038969822008814	
26	FAST	2	68	0.36470401260312413	0.048	27	8.061722071658638	
27	FAST	2	69	0.391780317504476	0.048	38	5.934947457433131	
28	FAST	2	70	0.4257275325971185	0.048	0	4.571604201375069	
29	FAST	2	71	0.43263050137245695	0.048	5	4.283575936239386	
30	FAST	2	72	0.3002858035948819	0.0	0	5.59710996682723	
31	FAST	2	73	0.2035572098999793	0.0	0	14.527575594290893	
32	FAST	2	74	0.21505090436637914	0.0	0	9.904470310775071	
33	FAST	2	75	0.2760198696420584	0.0	0	9.024894511667991	
34	FAST	2	76	0.3137503451704458	0.0	0	7.09797718451505	
35	FAST	2	77	0.3580397650541296	0.0	0	4.99260789719746	
36	FAST	3	4	0.04596140765847902	0.0	0	33.4215283166652	
37	FAST	3	5	0.08093752715814509	0.0	0	18.202877495551743	
38	FAST	3	6	0.18231210638901338	0.0	0	7.655528928354474	
39	FAST	3	7	0.06852057262560743	0.0	0	22.584061964213795	
40	FAST	3	8	0.04148820394371095	0.0	0	36.85729587949171	
41	FAST	3	23	0.253869190371492	0.0	93	5.188051590256213	
42	FAST	3	68	0.3624783762095865	0.048	58	8.07671254516548	
43	FAST	3	69	0.3866275625916361	0.048	22	6.11172065052026	
