mean_cap	var_cap	max_cap	min_cap	mean_n_loc	var_n_loc	max_n_loc	min_n_loc	mean_n_link	var_n_link	max_n_link	min_n_link	mean_n_contacts	var_n_contacts	max_n_contacts	min_n_contacts	mean_n_steps	var_n_steps	max_n_steps	min_n_steps	mean_freq_plan	var_freq_plan	max_freq_plan	min_freq_plan	mean_acc_c	var_acc_c	max_acc_c	min_acc_c	mean_acc_l	var_acc_l	max_acc_l	min_acc_l	mean_n_plan	var_n_plan	max_n_plan	min_n_plan	mean_acc_c_m	var_acc_c_m	max_acc_c_m	min_acc_c_m	mean_acc_l_m	var_acc_l_m	max_acc_l_m	min_acc_l_m	mean_n_loc_m	var_n_loc_m	max_n_loc_m	min_n_loc_m	mean_n_link_m	var_n_link_m	max_n_link_m	min_n_link_m	mean_count	var_count	max_count	min_count	mean_traffic	var_traffic	max_traffic	min_traffic	mean_N	var_N	max_N	min_N	n_migrants	n_arrived	n_dead	
NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	
NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	
NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	
NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	0.2857142857142857	0.2380952380952381	1.0	0.0	0.945391659778885	0.0021777278012892567	1.0	0.8763912464467971	0.9971343664530312	5.748298937853965e-5	1.0	0.9799405651712182	10.142857142857142	11.809523809523816	14.0	3.0	9.857142857142858	17.14285714285715	15.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08433734939759036	0.22450778724654719	4.0	0.0	7	0	0	
NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	0.5384615384615384	0.25846153846153846	1.0	0.0	0.9385384551060872	0.0013500984080842215	1.0	0.8568149989736886	0.9941807749171716	0.0002169493803326361	1.0	0.9350807489460522	11.23076923076923	12.024615384615391	18.0	4.0	10.692307692307692	15.661538461538457	20.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.20481927710843373	0.7502203937702028	5.0	0.0	26	0	0	
NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	0.75	0.19148936170212766	1.0	0.0	0.9375600087742405	0.0012420119955149109	1.0	0.849394446711228	0.990289440588735	0.0002976704177883446	1.0	0.9350807489460522	11.604166666666666	11.137854609929084	20.0	4.0	11.5625	20.16622340425532	20.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3373493975903614	1.8848075227740229	8.0	0.0	48	0	0	
NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	0.7571428571428571	0.18654244306418222	1.0	0.0	0.9382837716061347	0.0012167484446309281	1.0	0.849394446711228	0.9887048487204355	0.000553878862691788	1.0	0.8647103541340453	12.228571428571428	13.019461697722575	24.0	4.0	11.728571428571428	21.56293995859214	20.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.42168674698795183	2.661475168968557	11.0	0.0	70	0	0	
NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	0.7263157894736842	0.20089585666293394	1.0	0.0	0.9378931262756766	0.000920331084671035	0.996481394125293	0.854078524404282	0.9920271229961272	0.0028125533917735487	1.445279033465041	0.8647103541340453	13.23157894736842	12.030907054871236	24.0	4.0	12.010526315789473	19.563717805151178	20.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5903614457831325	4.049662062885689	10.0	0.0	95	0	0	
NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	0.8135593220338984	0.2555410691003911	4.0	0.0	0.9349333198537492	0.000961621637263586	0.9991018316210957	0.8529492687603064	0.9928738225056862	0.004714492519957041	1.5141574696409423	0.9210802667617212	14.389830508474576	14.017673475300585	25.0	4.0	12.661016949152541	21.45675793133419	25.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6987951807228916	4.79841316485454	11.0	0.0	118	0	0	
NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	0.7375886524822695	0.2806484295845998	4.0	0.0	0.9339883749352198	0.0010736546802526449	1.0	0.8014479956856198	1.0063031721025508	0.03990190491968134	3.243104696514648	0.880454054089185	15.49645390070922	17.151773049645374	25.0	6.0	13.113475177304965	21.015602836879435	26.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7831325301204819	4.879224213928886	10.0	0.0	141	0	0	
