id	type	l1	l2	friction	risk	count	acc	
1	FAST	1	2	0.02151630826214646	0.0	2	65.04244328270919	
2	FAST	1	3	0.027987052819351734	0.0	2	46.32673355454237	
3	FAST	1	4	0.07302656972007415	0.0	0	16.720112450975286	
4	FAST	1	5	0.10800269310982086	0.0	5	10.066780492544394	
5	FAST	1	6	0.2005826597473596	0.0	4	5.174905815483723	
6	FAST	1	7	0.05791240055316788	0.0	1	28.128421635123384	
7	FAST	1	8	0.06855335822514483	0.0	2	19.013565294864893	
8	FAST	1	68	0.36490858423453987	0.048	3	4.805151655716129	
9	FAST	1	69	0.40115801759656244	0.048	5	2.8748621303934914	
10	FAST	1	70	0.423550267947518	0.048	1	2.48388161449578	
11	FAST	1	71	0.44235053412726005	0.048	3	1.9228749315106843	
12	FAST	1	72	0.28733633203502157	0.0	0	5.021907571746966	
13	FAST	1	73	0.1906077266698771	0.0	0	17.619655510359607	
14	FAST	1	74	0.20210142113627694	0.0	0	10.262254517274043	
15	FAST	1	75	0.2630703980821981	0.0	0	8.293396622269137	
16	FAST	1	76	0.3008008736105855	0.0	0	6.556046157216044	
17	FAST	1	77	0.3450902934942693	0.0	0	3.944386111282218	
18	FAST	1	78	0.36284036573475764	0.0	0	3.7105145577015	
19	FAST	2	3	0.007516752227496343	0.0	0	189.3899529833123	
20	FAST	2	4	0.05255626523813813	0.0	0	23.418332325729686	
21	FAST	2	5	0.08753238084772358	0.0	9	12.768389623767142	
22	FAST	2	6	0.18130277439888826	0.0	7	5.666473678913555	
23	FAST	2	7	0.06458409111532147	0.0	2	22.046076602091468	
24	FAST	2	8	0.04808305763328943	0.0	0	27.192678556898965	
25	FAST	2	23	0.24993272053144797	0.0	8	4.514143545162706	
26	FAST	2	68	0.36470401260312413	0.048	2	4.489402797996825	
27	FAST	2	69	0.391780317504476	0.048	11	3.428857784177629	
28	FAST	2	70	0.4257275325971185	0.048	2	2.4797153451158094	
