id	x	y	type	qual	N	n_links	count	acc	
1	0.5290865972208558	0.08782825570975693	STD	0.8502200031503977	0	18	0	0.9661641157805749	
2	0.5301822646847826	0.10720123054485474	STD	0.9182403185883621	0	18	48	0.9592988040575023	
3	0.5333754021576235	0.11316317727647134	STD	0.6201378698936773	0	18	20	0.9291962585300162	
4	0.5228257638719125	0.1527978029111725	STD	0.8105667855615482	0	17	2667	0.960821123919188	
5	0.5110057050013014	0.18322738970304364	STD	0.2745966355981435	0	19	105	0.9651329123396751	
6	0.46055093200691144	0.23803676739353677	STD	0.263293430498144	0	15	1	0.9565975342864413	
7	0.49049816672070146	0.0769888854245772	STD	0.5188683737653175	0	16	37	0.9742623979578091	
8	0.5243639373822653	0.14811813155714765	STD	0.6510402935334809	0	18	119	0.9771768478683139	
9	0.4372574223741947	0.2995079543610299	STD	0.9262940583679697	0	16	0	0.930122259929688	
10	0.41937970228563354	0.33373740205414487	STD	0.008274906999728326	0	15	0	0.8656406255167812	
11	0.4998163145722239	0.3654513890156738	STD	0.316450583543445	0	15	0	0.9434487750885182	
12	0.515877597084288	0.3934792280858458	STD	0.03399978080747923	0	12	0	0.7403654710510702	
13	0.527761674424959	0.4273044524055435	STD	0.3702548800360561	0	11	0	0.9269353033825927	
14	0.5279485391483765	0.45960239084181165	STD	0.6412475675752236	0	12	0	0.9682210891216625	
15	0.5178388115657108	0.47324318956320754	STD	0.772640599368128	0	12	0	0.9624923568204022	
16	0.4983862803694047	0.5086814241359012	STD	0.09221213627230807	0	11	0	0.7027130811373185	
17	0.19045354636733625	0.002995199780724391	STD	0.24170724150113787	0	4	0	0.9155386691804217	
18	0.260845314655781	0.09852695010641736	STD	0.41539156874753935	0	7	1	0.9704609702159822	
19	0.23158108780837086	0.14021317238405023	STD	0.8759122703753759	1	11	1203	0.9624711563926369	
20	0.2801200648305022	0.15889412442380177	STD	0.8531669707257756	0	8	5	0.9757299969782111	
21	0.23191891500510464	0.15860984189908572	STD	0.6673280459854796	1	11	1245	0.9747913516088548	
22	0.24223756772992455	0.18442460012929646	STD	0.33022329088959035	10	10	593	0.9673544770340078	
23	0.368004880062751	0.2085094845428714	STD	0.051045196135021786	0	17	143	0.9054128541988913	
24	0.3719839740227433	0.2215652327591495	STD	0.7002444544286961	20	17	2781	0.956568940659949	
25	0.3455553328417463	0.2744769879628167	STD	0.8445428504945516	0	15	99	0.9702058783636346	
26	0.44093575929207557	0.3712978642887976	STD	0.4442613334118579	0	15	0	0.8978603520627028	
27	0.36967671375721445	0.41015518237073767	STD	0.4847853177902759	0	14	0	0.9728062504704291	
28	0.1573274485692997	0.4835700453482871	STD	0.1765102112332313	0	1	0	0.7949875855683046	
29	0.36716528647906305	0.4179604961228007	STD	0.46704537880781793	0	13	0	0.9668204239497299	
30	0.22100419841716157	0.4019146525885682	STD	0.26281440040773263	0	4	0	0.7571612947793832	
31	0.47787268628758284	0.5480021666943438	STD	0.40718164010288005	0	11	0	0.9078093798845884	
32	0.46676331894608003	0.6284350713290916	STD	0.3352871405762494	0	7	0	0.9273498733750276	
33	0.4608416104655608	0.7277137825604496	STD	0.33838443432405874	0	7	0	0.9415613249111242	
34	0.4626107695368043	0.8130296791693479	STD	0.11719452582844636	0	15	71	0.8450529662907941	
35	0.41096732927400903	0.7751332799821633	STD	0.8442901818264064	0	12	569	0.9465612060722212	
36	0.28631860993830643	0.7727157794916976	STD	0.4940416435994268	0	9	10	0.9720417786234313	
37	0.2593266062207844	0.7914395937162324	STD	0.270740403316557	0	9	826	0.9439004346961128	
38	0.22221233076092273	0.8261440423391756	STD	0.6248971815457816	4	8	820	0.9756778862610828	
39	0.1527652674630883	0.8358499459600879	STD	0.7732781333266607	17	7	386	0.9712831315016887	
40	0.28962421229098206	0.869035900942634	STD	0.42010882994178544	1	9	83	0.9625858205793478	
41	0.3153375768362312	0.8870629299068465	STD	0.4340788784105791	0	11	304	0.9251093552987882	
42	0.38914135655596416	0.9106268739207488	STD	0.5946554020463026	5	13	1037	0.9583493108244038	
43	0.48046327153884866	0.8968259831074697	STD	0.14521517055565858	0	13	152	0.8157119501022239	
44	0.49826819224557845	0.9044854921625778	STD	0.409534679407642	0	14	229	0.8325124722532595	
45	0.530170585639569	0.9121028717198222	STD	0.7827334505707395	8	15	1538	0.9743027692278105	
46	0.4847793275811146	0.9204492747618408	STD	0.76686446896435	0	10	0	0.9547839013705909	
47	0.5764771347969846	0.9306369200322399	STD	0.5177673362666089	0	15	2	0.968835203482486	
48	0.6001695919630531	0.9436531031548717	STD	0.3091696367911987	0	15	0	0.9335001273806588	
49	0.5600944622629316	0.9598293649607524	STD	0.11971035042422074	0	13	0	0.8880454812926656	
50	0.676757136993029	0.9547977108106617	STD	0.3316889031905723	0	12	0	0.8196109200569035	
51	0.7136194046106153	0.9998054959685726	STD	0.7094971986124206	0	9	0	0.960160697811937	
52	0.7111205214921377	0.9245728367440629	STD	0.5743973098483872	0	11	0	0.8015822415178875	
53	0.7026486286056469	0.8985914288740412	STD	0.2585022414990097	0	13	0	0.841583942595008	
54	0.6841337084613773	0.8734880730081942	STD	0.10708088976315633	0	15	0	0.8533319506331487	
55	0.7487391586823343	0.8203755982229649	STD	0.8820150068441295	0	12	0	0.9701202445385031	
56	0.6913128608098928	0.8026145346104842	STD	0.8686308177853961	0	18	0	0.8774473942212603	
57	0.7062995413951377	0.7555676817559628	STD	0.5489307005552366	0	15	0	0.8640904629635011	
58	0.6946833467470882	0.6969819624143379	STD	0.4612445407096126	0	14	0	0.8843271400738195	
59	0.7445355675199029	0.6959235961593058	STD	0.8479164648665818	0	8	0	0.9197764307084794	
60	0.7473714992321001	0.650423921638075	STD	0.18759787589285004	0	7	0	0.8703212660070682	
61	0.7721569420072685	0.624518859745052	STD	0.7112292692678563	0	11	0	0.8241372708393243	
62	0.8472347325369116	0.5978493123203564	STD	0.563863721706932	0	8	0	0.9506400198339585	
63	0.6209223901931383	0.862215538216282	EXIT	0.8910418346021265	0	11	1940	0.9747508159922594	
64	0.6867054774731324	0.6640745017298447	EXIT	0.7791342486953048	0	8	0	0.7522383063132358	
65	0.7439150209175545	0.6185191430027415	EXIT	0.7702959046074578	0	8	0	0.9706554127585837	
66	0.8022264606500168	0.6031697550197176	EXIT	0.42948130316975863	0	7	0	0.9396307524698542	
67	0.7063966504933027	0.6299630166307487	EXIT	0.9936823061601285	0	8	0	0.8719728906623341	
68	0.6461870198678478	0.09215924135885288	EXIT	0.5860724493194198	0	16	42	0.943514941972542	
69	0.6634258961832257	0.1619477070633198	EXIT	0.9440716144543024	0	16	2775	0.9380797137958206	
70	0.7037625067289622	0.06778424955955283	EXIT	0.8440467573660757	0	12	14	0.8043779026160801	
71	0.6987624479386872	0.18315924981954215	EXIT	0.438073803453759	0	13	76	0.9338619935385023	
72	0.6538685441834395	0.0001945040314274314	STD	0.739807116331926	0	11	0	0.785811810059305	
73	0.559825411665789	0.03740877169667725	STD	0.5508061416583989	0	16	0	0.9608120703412009	
74	0.576153581988845	0.000263010258388662	STD	0.0026060671925782763	0	16	0	0.7177612552194279	
75	0.6133145736295614	0.024517878037257763	STD	0.006369713587615733	0	17	0	0.7762949551068006	
76	0.6463688669273957	0.03557925245900701	STD	0.6541549527793828	0	16	0	0.9596112903122431	
77	0.6875197664588574	0.02368811010106969	STD	0.31469458002454065	0	13	0	0.9264169749392301	
78	0.7032177008976098	0.0027391257024041026	STD	0.20505679288652856	0	11	0	0.7349913063305172	
79	0.0	0.18497506597103053	ENTRY	0.0	0	3	988	0.6941944465861184	
80	0.0	0.7149929192242579	ENTRY	0.0	1	3	1016	0.7367975716597409	
81	0.0	0.7500381563689023	ENTRY	0.0	0	3	1023	0.7318408380605351	
82	0.0	0.19982701045485673	ENTRY	0.0	0	3	966	0.6990927298161688	
83	0.0	0.1645727370655754	ENTRY	0.0	1	3	1095	0.7018503518102377	
