id	type	l1	l2	friction	risk	count	acc	
1	FAST	1	2	0.02151630826214646	0.0	0	72.51179107952262	
2	FAST	1	3	0.027987052819351734	0.0	0	54.86052887035618	
3	FAST	1	4	0.07302656972007415	0.0	0	20.516192052392366	
4	FAST	1	5	0.10800269310982086	0.0	0	12.18079693752692	
5	FAST	1	6	0.2005826597473596	0.0	0	6.2693665514186065	
6	FAST	1	7	0.05791240055316788	0.0	0	33.55403763648442	
7	FAST	1	8	0.06855335822514483	0.0	0	21.80618243019367	
8	FAST	1	68	0.36490858423453987	0.048	0	8.635643162786684	
9	FAST	1	69	0.40115801759656244	0.048	0	5.43426139591546	
10	FAST	1	70	0.423550267947518	0.048	0	4.698995144388717	
11	FAST	1	71	0.44235053412726005	0.048	0	3.884731464503366	
12	FAST	1	72	0.28733633203502157	0.0	0	6.771476436642798	
13	FAST	1	73	0.1906077266698771	0.0	0	21.046537893563336	
14	FAST	1	74	0.20210142113627694	0.0	0	11.843043794384132	
15	FAST	1	75	0.2630703980821981	0.0	0	9.62663422553528	
16	FAST	1	76	0.3008008736105855	0.0	0	7.693999991735739	
17	FAST	1	77	0.3450902934942693	0.0	0	5.367905798024695	
18	FAST	1	78	0.36284036573475764	0.0	0	4.720597027472644	
19	FAST	2	3	0.007516752227496343	0.0	0	206.1120593945817	
20	FAST	2	4	0.05255626523813813	0.0	0	29.77918490982359	
21	FAST	2	5	0.08753238084772358	0.0	0	16.171552087932245	
22	FAST	2	6	0.18130277439888826	0.0	0	7.412848019030891	
23	FAST	2	7	0.06458409111532147	0.0	0	26.93992439671594	
24	FAST	2	8	0.04808305763328943	0.0	0	33.48836422701139	
25	FAST	2	23	0.24993272053144797	0.0	2	5.443465552467402	
26	FAST	2	68	0.36470401260312413	0.048	0	8.125353464918783	
27	FAST	2	69	0.391780317504476	0.048	2	6.061864791120061	
28	FAST	2	70	0.4257275325971185	0.048	0	4.277861020692909	
29	FAST	2	71	0.43263050137245695	0.048	0	4.407299352352647	
30	FAST	2	72	0.3002858035948819	0.0	0	6.018681770418026	
31	FAST	2	73	0.2035572098999793	0.0	0	15.437333903569055	
32	FAST	2	74	0.21505090436637914	0.0	0	9.274557810939255	
33	FAST	2	75	0.2760198696420584	0.0	0	8.913558463384241	
34	FAST	2	76	0.3137503451704458	0.0	0	7.011876712237485	
35	FAST	2	77	0.3580397650541296	0.0	0	4.976351559080976	
36	FAST	3	4	0.04596140765847902	0.0	0	31.320827514888595	
37	FAST	3	5	0.08093752715814509	0.0	0	17.130849962157633	
38	FAST	3	6	0.18231210638901338	0.0	0	7.8202888529672325	
39	FAST	3	7	0.06852057262560743	0.0	0	22.88103066757947	
40	FAST	3	8	0.04148820394371095	0.0	0	37.22919620327037	
41	FAST	3	23	0.253869190371492	0.0	0	5.309863556884145	
42	FAST	3	68	0.3624783762095865	0.048	0	7.668504392251527	
43	FAST	3	69	0.3866275625916361	0.048	0	6.216556383508533	
44	FAST	3	70	0.424054534998753	0.048	0	4.27408850795331	
45	FAST	3	71	0.42731742112785376	0.048	0	4.646948826526679	
46	FAST	3	72	0.30422229677540974	0.0	0	5.915243902926136	
47	FAST	3	73	0.20749369141026527	0.0	0	14.608250572054933	
48	FAST	3	74	0.2189873742064232	0.0	0	9.340183677205424	
49	FAST	3	75	0.27995636282258624	0.0	0	8.784302343906386	
50	FAST	3	76	0.3176868383509737	0.0	0	7.195190575778448	
51	FAST	3	77	0.36197625823465746	0.0	0	5.0954197923815405	
52	FAST	4	5	0.03612179881582182	0.0	0	41.26168115307934	
53	FAST	4	6	0.131309053093839	0.0	0	11.642589607704398	
54	FAST	4	7	0.11268187659387058	0.0	0	15.094783352036321	
55	FAST	4	8	0.007503043583361338	0.0	0	281.4510947769709	
56	FAST	4	9	0.19906910328632327	0.0	0	6.572534865666342	
57	FAST	4	23	0.20219244902298494	0.0	0	6.351258487270527	
58	FAST	4	24	0.1883962275027891	0.0	4	6.378531617840442	
59	FAST	4	68	0.38518730849483807	0.048	0	6.611456455158207	
60	FAST	4	69	0.38862564188147486	0.048	4	6.379895496301102	
61	FAST	4	71	0.42626530464684514	0.048	0	4.6282094438874	
62	FAST	4	73	0.25165497981820595	0.0	0	8.756343158965157	
63	FAST	4	74	0.26314868595484764	0.0	0	5.871620233584916	
64	FAST	4	75	0.32411765123052694	0.0	0	6.400155860708231	
65	FAST	4	76	0.36184812675891437	0.0	0	5.62342606836545	
66	FAST	5	6	0.09695465406038882	0.0	0	16.845673090022665	
67	FAST	5	7	0.1480079633072034	0.0	0	11.042757795488537	
68	FAST	5	8	0.04282913807685543	0.0	0	35.00159108970325	
69	FAST	5	9	0.1647147042528731	0.0	0	8.175600761511712	
70	FAST	5	10	0.20580158024837855	0.0	0	5.684980352774205	
71	FAST	5	11	0.315176425388388	0.0	0	5.170995221844599	
72	FAST	5	23	0.1678380499895348	0.0	4	7.596104610142366	
73	FAST	5	24	0.1540418323594195	0.0	109	7.4469377030669985	
74	FAST	5	25	0.21818540685428356	0.0	794	4.668196254998009	
75	FAST	5	68	0.41072317596004826	0.048	0	5.300246303909169	
76	FAST	5	69	0.4016265693558544	0.048	902	4.474389465759425	
77	FAST	5	71	0.4354848530175842	0.048	3	4.302076337875232	
78	FAST	5	73	0.2869810937621032	0.0	0	6.519150741150123	
79	FAST	5	74	0.2984747765582611	0.0	0	4.982923893612551	
80	FAST	5	75	0.3594437418339404	0.0	0	4.529706910685499	
81	FAST	6	7	0.22348282140222536	0.0	0	6.788343227927145	
82	FAST	6	8	0.1367366608602571	0.0	0	10.654521304211531	
83	FAST	6	9	0.07023925303818712	0.0	0	20.016165315024654	
84	FAST	6	10	0.11132612125353132	0.0	0	11.784862580213908	
85	FAST	6	11	0.2207009547232989	0.0	0	8.21257815553076	
86	FAST	6	12	0.25762382228263525	0.0	0	6.217145376924117	
87	FAST	6	23	0.1142018866986697	0.0	0	12.481918309035466	
88	FAST	6	24	0.1001154807239066	0.0	0	14.134950381497259	
89	FAST	6	25	0.16454923189317652	0.0	0	9.194122440007316	
90	FAST	6	26	0.15947391760864105	0.0	0	8.39896281242886	
91	FAST	7	8	0.10798518774699241	0.0	0	16.059227700017367	
92	FAST	7	23	0.2485729428477388	0.0	2	5.686416886165892	
93	FAST	7	24	0.2631165461086946	0.0	1860	2.7187690970144684	
94	FAST	7	68	0.40415430617655823	0.048	0	5.497453969359665	
95	FAST	7	69	0.4403988038214797	0.048	1855	1.818117301187763	
96	FAST	7	72	0.25068690991330783	0.0	0	5.479924233456911	
97	FAST	7	73	0.15395831621840525	0.0	0	14.850178785303758	
98	FAST	7	74	0.16545201068480506	0.0	0	10.348967074854853	
99	FAST	7	75	0.22642097596048436	0.0	0	7.975792577391422	
100	FAST	7	76	0.26415145148887176	0.0	0	6.20200127256516	
101	FAST	8	9	0.20593583471103105	0.0	0	6.036510400093206	
102	FAST	8	23	0.20905918044769273	0.0	2	6.268644968064482	
103	FAST	8	24	0.19526296281757746	0.0	28	6.661776032553045	
104	FAST	8	68	0.381788758681206	0.048	0	6.847001405240439	
105	FAST	8	69	0.3874760334580042	0.048	30	6.254586654759193	
