id	type	l1	l2	friction	risk	count	acc	
1	FAST	1	2	0.02151630826214646	0.0	2	52.62279740941185	
2	FAST	1	3	0.027987052819351734	0.0	0	37.2459816415211	
3	FAST	1	4	0.07302656972007415	0.0	2	13.454545857476136	
4	FAST	1	5	0.10800269310982086	0.0	0	9.009369660142598	
5	FAST	1	6	0.2005826597473596	0.0	8	4.711925261504357	
6	FAST	1	7	0.05791240055316788	0.0	0	25.381366896060758	
7	FAST	1	8	0.06855335822514483	0.0	1	15.664004123697648	
8	FAST	1	68	0.36490858423453987	0.048	3	4.332436480681502	
9	FAST	1	69	0.40115801759656244	0.048	7	2.482465248436873	
10	FAST	1	70	0.423550267947518	0.048	2	2.1719335580434325	
11	FAST	1	71	0.44235053412726005	0.048	0	1.4324779320222383	
12	FAST	1	72	0.28733633203502157	0.0	0	4.360238730710593	
13	FAST	1	73	0.1906077266698771	0.0	0	14.155176265645252	
14	FAST	1	74	0.20210142113627694	0.0	0	8.680138912965424	
15	FAST	1	75	0.2630703980821981	0.0	0	6.627092034642287	
16	FAST	1	76	0.3008008736105855	0.0	0	5.611904949090116	
17	FAST	1	77	0.3450902934942693	0.0	0	3.342359512992419	
18	FAST	1	78	0.36284036573475764	0.0	1	2.4440450388158457	
19	FAST	2	3	0.007516752227496343	0.0	4	151.21219405163214	
20	FAST	2	4	0.05255626523813813	0.0	3	20.12848240873366	
21	FAST	2	5	0.08753238084772358	0.0	3	11.350398200556372	
22	FAST	2	6	0.18130277439888826	0.0	4	5.100600871546329	
23	FAST	2	7	0.06458409111532147	0.0	0	17.472931124400617	
24	FAST	2	8	0.04808305763328943	0.0	3	24.316851285455698	
25	FAST	2	23	0.24993272053144797	0.0	155	3.141184235743145	
26	FAST	2	68	0.36470401260312413	0.048	55	2.910295722535822	
27	FAST	2	69	0.391780317504476	0.048	97	3.0336833697222296	
28	FAST	2	70	0.4257275325971185	0.048	2	1.8511955961437383	
29	FAST	2	71	0.43263050137245695	0.048	6	1.7756417278375605	
30	FAST	2	72	0.3002858035948819	0.0	0	3.9813635409319916	
31	FAST	2	73	0.2035572098999793	0.0	0	9.800462488166051	
32	FAST	2	74	0.21505090436637914	0.0	0	6.0825184448451886	
33	FAST	2	75	0.2760198696420584	0.0	0	5.815979034691388	
34	FAST	2	76	0.3137503451704458	0.0	0	4.775718948055973	
35	FAST	2	77	0.3580397650541296	0.0	0	3.461646115842726	
36	FAST	3	4	0.04596140765847902	0.0	3	24.434614926961938	
37	FAST	3	5	0.08093752715814509	0.0	1	13.064055893023571	
38	FAST	3	6	0.18231210638901338	0.0	4	4.411109349593326	
39	FAST	3	7	0.06852057262560743	0.0	0	15.489190481475234	
40	FAST	3	8	0.04148820394371095	0.0	1	26.274756290655887	
41	FAST	3	23	0.253869190371492	0.0	103	3.3941236745878482	
42	FAST	3	68	0.3624783762095865	0.048	23	3.550208030502158	
43	FAST	3	69	0.3866275625916361	0.048	59	2.6739705565836247	
44	FAST	3	70	0.424054534998753	0.048	3	1.8595893911276828	
45	FAST	3	71	0.42731742112785376	0.048	19	1.901936821941983	
46	FAST	3	72	0.30422229677540974	0.0	0	3.4094038397192175	
47	FAST	3	73	0.20749369141026527	0.0	0	10.187768210387887	
48	FAST	3	74	0.2189873742064232	0.0	1	5.8163945702174	
49	FAST	3	75	0.27995636282258624	0.0	0	5.2408887271468725	
50	FAST	3	76	0.3176868383509737	0.0	0	4.632455590022081	
51	FAST	3	77	0.36197625823465746	0.0	0	3.1382482798811675	
52	FAST	4	5	0.03612179881582182	0.0	4	31.192170760589168	
53	FAST	4	6	0.131309053093839	0.0	3	8.373419005829625	
54	FAST	4	7	0.11268187659387058	0.0	0	10.827893864726933	
55	FAST	4	8	0.007503043583361338	0.0	6	246.68600273773222	
56	FAST	4	9	0.19906910328632327	0.0	6	4.1988844096217575	
57	FAST	4	23	0.20219244902298494	0.0	219	3.6258477853429834	
58	FAST	4	24	0.1883962275027891	0.0	112	4.192915469454135	
59	FAST	4	68	0.38518730849483807	0.048	91	2.7471304394081435	
60	FAST	4	69	0.38862564188147486	0.048	175	2.5272369017288594	
61	FAST	4	71	0.42626530464684514	0.048	52	1.8291240708874072	
62	FAST	4	73	0.25165497981820595	0.0	0	5.5094468175239095	
