id	type	l1	l2	friction	risk	count	acc	
1	FAST	1	2	0.02151630826214646	0.0	0	72.73640539646561	
2	FAST	1	3	0.027987052819351734	0.0	0	52.7936769405625	
3	FAST	1	4	0.07302656972007415	0.0	0	19.43417162556178	
4	FAST	1	5	0.10800269310982086	0.0	0	12.695947070741315	
5	FAST	1	6	0.2005826597473596	0.0	0	6.151972581738018	
6	FAST	1	7	0.05791240055316788	0.0	0	34.998908708643974	
7	FAST	1	8	0.06855335822514483	0.0	0	21.700570798842055	
8	FAST	1	68	0.36490858423453987	0.048	0	8.068917849264928	
9	FAST	1	69	0.40115801759656244	0.048	0	5.550853080826916	
10	FAST	1	70	0.423550267947518	0.048	0	4.588439848825031	
11	FAST	1	71	0.44235053412726005	0.048	0	4.219781979090086	
12	FAST	1	72	0.28733633203502157	0.0	0	6.703985223558234	
13	FAST	1	73	0.1906077266698771	0.0	0	19.86939781528051	
14	FAST	1	74	0.20210142113627694	0.0	0	11.817916633195992	
15	FAST	1	75	0.2630703980821981	0.0	0	10.336110552862001	
16	FAST	1	76	0.3008008736105855	0.0	0	7.852516478833467	
17	FAST	1	77	0.3450902934942693	0.0	0	5.34801974733185	
18	FAST	1	78	0.36284036573475764	0.0	0	4.475353982807368	
19	FAST	2	3	0.007516752227496343	0.0	0	215.15546140720534	
20	FAST	2	4	0.05255626523813813	0.0	0	29.881851028279783	
21	FAST	2	5	0.08753238084772358	0.0	0	16.08031900332179	
22	FAST	2	6	0.18130277439888826	0.0	0	7.723246918000216	
23	FAST	2	7	0.06458409111532147	0.0	0	26.91065712465003	
24	FAST	2	8	0.04808305763328943	0.0	0	32.204454893375875	
25	FAST	2	23	0.24993272053144797	0.0	6	5.075995036086362	
26	FAST	2	68	0.36470401260312413	0.048	6	7.462760252389781	
27	FAST	2	69	0.391780317504476	0.048	0	6.268263548278085	
28	FAST	2	70	0.4257275325971185	0.048	0	4.907731246701012	
29	FAST	2	71	0.43263050137245695	0.048	0	4.374575185059483	
30	FAST	2	72	0.3002858035948819	0.0	0	6.179065876869041	
31	FAST	2	73	0.2035572098999793	0.0	0	15.018308930339014	
32	FAST	2	74	0.21505090436637914	0.0	0	9.521013612861951	
33	FAST	2	75	0.2760198696420584	0.0	0	8.902770841590517	
34	FAST	2	76	0.3137503451704458	0.0	0	7.644771672146023	
35	FAST	2	77	0.3580397650541296	0.0	0	4.985859619851036	
36	FAST	3	4	0.04596140765847902	0.0	0	32.6168511316412	
37	FAST	3	5	0.08093752715814509	0.0	0	18.2581786888761	
38	FAST	3	6	0.18231210638901338	0.0	0	7.889656402808975	
39	FAST	3	7	0.06852057262560743	0.0	0	22.67176817696148	
40	FAST	3	8	0.04148820394371095	0.0	0	38.384041866558	
41	FAST	3	23	0.253869190371492	0.0	29	5.309032028260851	
42	FAST	3	68	0.3624783762095865	0.048	27	8.019037351896072	
43	FAST	3	69	0.3866275625916361	0.048	0	6.425825465929409	
44	FAST	3	70	0.424054534998753	0.048	2	4.841496638496819	
45	FAST	3	71	0.42731742112785376	0.048	0	4.566903110185996	
46	FAST	3	72	0.30422229677540974	0.0	0	5.924209309124049	
47	FAST	3	73	0.20749369141026527	0.0	0	14.209879571170015	
48	FAST	3	74	0.2189873742064232	0.0	0	9.2771180056407	
49	FAST	3	75	0.27995636282258624	0.0	0	8.884080532702946	
50	FAST	3	76	0.3176868383509737	0.0	0	7.477760755740856	
51	FAST	3	77	0.36197625823465746	0.0	0	4.849201869575828	
52	FAST	4	5	0.03612179881582182	0.0	0	42.155897536715564	
53	FAST	4	6	0.131309053093839	0.0	0	11.434565058451462	
54	FAST	4	7	0.11268187659387058	0.0	0	15.192146645171386	
55	FAST	4	8	0.007503043583361338	0.0	0	286.13044070332666	
56	FAST	4	9	0.19906910328632327	0.0	1	6.631637478125574	
57	FAST	4	23	0.20219244902298494	0.0	2	6.6155073326505285	
58	FAST	4	24	0.1883962275027891	0.0	2	6.976506801881709	
59	FAST	4	68	0.38518730849483807	0.048	5	6.65396662138399	
60	FAST	4	69	0.38862564188147486	0.048	0	6.610116716465358	
61	FAST	4	71	0.42626530464684514	0.048	0	4.703503611817915	
62	FAST	4	73	0.25165497981820595	0.0	0	8.286500001329749	
63	FAST	4	74	0.26314868595484764	0.0	0	6.2565921111329645	
64	FAST	4	75	0.32411765123052694	0.0	0	6.103781207924761	
65	FAST	4	76	0.36184812675891437	0.0	0	5.316543798716885	
66	FAST	5	6	0.09695465406038882	0.0	0	16.91494309733476	
67	FAST	5	7	0.1480079633072034	0.0	0	10.809241614548377	
68	FAST	5	8	0.04282913807685543	0.0	0	36.68859511318661	
69	FAST	5	9	0.1647147042528731	0.0	0	8.244874880669217	
70	FAST	5	10	0.20580158024837855	0.0	15	5.622265025917821	
71	FAST	5	11	0.315176425388388	0.0	1	4.899956641799264	
72	FAST	5	23	0.1678380499895348	0.0	0	7.984231876026919	
73	FAST	5	24	0.1540418323594195	0.0	1	8.109269084537502	
74	FAST	5	25	0.21818540685428356	0.0	1757	3.5689840975503144	
75	FAST	5	68	0.41072317596004826	0.048	1769	3.152244024363216	
76	FAST	5	69	0.4016265693558544	0.048	0	5.488584133221667	
77	FAST	5	71	0.4354848530175842	0.048	0	4.087457583657054	
78	FAST	5	73	0.2869810937621032	0.0	0	6.30056477192462	
79	FAST	5	74	0.2984747765582611	0.0	0	4.894109265925825	
80	FAST	5	75	0.3594437418339404	0.0	0	4.536161901554053	
81	FAST	6	7	0.22348282140222536	0.0	0	6.234794939996385	
