id	x	y	type	qual	N	n_links	count	acc	
1	0.5290865972208558	0.08782825570975693	STD	0.2928432543178523	0	18	0	0.9034566943777032	
2	0.5301822646847826	0.10720123054485474	STD	0.05027845560569899	0	18	3	0.8967640033116306	
3	0.5333754021576235	0.11316317727647134	STD	0.16707875169560316	0	18	7	0.8642663018771698	
4	0.5228257638719125	0.1527978029111725	STD	0.944956353606174	43	17	2517	0.9623882916694627	
5	0.5110057050013014	0.18322738970304364	STD	0.21935401312070635	0	19	845	0.9605175582737469	
6	0.46055093200691144	0.23803676739353677	STD	0.35819760403919054	0	15	1	0.9692282773317195	
7	0.49049816672070146	0.0769888854245772	STD	0.2581287131070029	0	16	11	0.9147221061023635	
8	0.5243639373822653	0.14811813155714765	STD	0.4683383956029872	0	18	98	0.8909179150209364	
9	0.4372574223741947	0.2995079543610299	STD	0.3257323347525807	0	16	0	0.9710224410308966	
10	0.41937970228563354	0.33373740205414487	STD	0.9310701139262398	0	15	0	0.8352590790024348	
11	0.4998163145722239	0.3654513890156738	STD	0.21499489616085432	0	15	0	0.853271655612851	
12	0.515877597084288	0.3934792280858458	STD	0.8533172779178122	0	12	0	0.7840838834327661	
13	0.527761674424959	0.4273044524055435	STD	0.39809787078454106	0	11	0	0.8472908672287984	
14	0.5279485391483765	0.45960239084181165	STD	0.5256066513694575	0	12	0	0.9734142649010635	
15	0.5178388115657108	0.47324318956320754	STD	0.5142947678813283	0	12	0	0.9455983376172222	
16	0.4983862803694047	0.5086814241359012	STD	0.7230725159877402	0	11	0	0.7716761908077291	
17	0.19045354636733625	0.002995199780724391	STD	0.0024738096087246753	0	5	28	0.7764505332577042	
18	0.260845314655781	0.09852695010641736	STD	0.4643550957186722	0	7	7	0.8837793666092215	
19	0.23158108780837086	0.14021317238405023	STD	0.3515393029267977	2	10	643	0.794237280387477	
20	0.2801200648305022	0.15889412442380177	STD	0.028425003721189945	0	8	0	0.7646518398919808	
21	0.23191891500510464	0.15860984189908572	STD	0.8292564500462107	16	10	1297	0.9197826324826018	
22	0.24223756772992455	0.18442460012929646	STD	0.08363172485498849	0	9	868	0.7975139768997928	
23	0.368004880062751	0.2085094845428714	STD	0.5198569364396195	0	17	235	0.945427045612141	
24	0.3719839740227433	0.2215652327591495	STD	0.902509092092233	1	17	2474	0.9713236744497936	
25	0.3455553328417463	0.2744769879628167	STD	0.8007600766661016	1	15	780	0.9406537620790479	
26	0.44093575929207557	0.3712978642887976	STD	0.2994277564689074	0	15	0	0.7464379908722709	
27	0.36967671375721445	0.41015518237073767	STD	0.43607108140237005	0	14	0	0.9436564438486383	
28	0.1573274485692997	0.4835700453482871	STD	0.8347451660257164	0	3	70	0.9650288410093633	
29	0.36716528647906305	0.4179604961228007	STD	0.5217994555393057	0	13	0	0.962976944416253	
30	0.22100419841716157	0.4019146525885682	STD	0.7234972774499453	25	6	731	0.9701091332054619	
31	0.47787268628758284	0.5480021666943438	STD	0.4055318869952287	0	11	0	0.9346110427529372	
32	0.46676331894608003	0.6284350713290916	STD	0.1171419234551887	0	7	0	0.8281995378401884	
33	0.4608416104655608	0.7277137825604496	STD	0.4073667696717629	0	7	0	0.8700940137185907	
34	0.4626107695368043	0.8130296791693479	STD	0.8133469108113645	0	15	1316	0.9272636009462507	
35	0.41096732927400903	0.7751332799821633	STD	0.6113137681256822	0	12	4	0.8593835571854829	
36	0.28631860993830643	0.7727157794916976	STD	0.8917951529180295	0	9	516	0.8096804091846203	
37	0.2593266062207844	0.7914395937162324	STD	0.021925539424235474	0	7	1	0.6618462986118109	
38	0.22221233076092273	0.8261440423391756	STD	0.34836585103454	0	7	93	0.7622320803294222	
39	0.1527652674630883	0.8358499459600879	STD	0.5713686380490226	0	7	780	0.917820003016317	
40	0.28962421229098206	0.869035900942634	STD	0.44130280031972857	1	10	961	0.8582773503780627	
41	0.3153375768362312	0.8870629299068465	STD	0.6362149672902502	0	11	184	0.8157059140545306	
42	0.38914135655596416	0.9106268739207488	STD	0.15684392634104216	0	13	7	0.8586339704184953	
43	0.48046327153884866	0.8968259831074697	STD	0.6978119772898221	3	13	294	0.9621313999998062	
44	0.49826819224557845	0.9044854921625778	STD	0.4786382279668431	0	14	47	0.9614770423654894	
45	0.530170585639569	0.9121028717198222	STD	0.11513855355761438	0	15	0	0.843093036072704	
46	0.4847793275811146	0.9204492747618408	STD	0.9646360218191934	0	10	2	0.9236144420189624	
47	0.5764771347969846	0.9306369200322399	STD	0.2683897434642515	0	15	1	0.7894142489976081	
48	0.6001695919630531	0.9436531031548717	STD	0.9203702996261349	0	15	2	0.9371158910333975	
49	0.5600944622629316	0.9598293649607524	STD	0.7342213067414458	0	13	0	0.9657719818556253	
50	0.676757136993029	0.9547977108106617	STD	0.45960570368352704	0	12	0	0.9287916129095412	
51	0.7136194046106153	0.9998054959685726	STD	0.8040787653523622	0	9	0	0.9264856564489801	
52	0.7111205214921377	0.9245728367440629	STD	0.886234293001166	0	11	0	0.9715188994870395	
53	0.7026486286056469	0.8985914288740412	STD	0.5930024987643296	0	13	0	0.8759717208606106	
54	0.6841337084613773	0.8734880730081942	STD	0.744132972816345	0	15	0	0.8952734968138707	
55	0.7487391586823343	0.8203755982229649	STD	0.6532314995184048	0	12	0	0.8250023677151348	
56	0.6913128608098928	0.8026145346104842	STD	0.9264500802761646	0	18	0	0.9427882824915585	
57	0.7062995413951377	0.7555676817559628	STD	0.8113617274466522	0	15	0	0.7287338827113539	
58	0.6946833467470882	0.6969819624143379	STD	0.08084113377865365	0	14	0	0.7712800462889932	
59	0.7445355675199029	0.6959235961593058	STD	0.7447681398033106	0	8	0	0.9713624799036903	
60	0.7473714992321001	0.650423921638075	STD	0.41633531232993315	0	7	0	0.930965591873967	
61	0.7721569420072685	0.624518859745052	STD	0.8371569021012877	0	11	0	0.968376366247822	
62	0.8472347325369116	0.5978493123203564	STD	0.751960223457615	0	8	0	0.9677993144657655	
63	0.6209223901931383	0.862215538216282	EXIT	0.6612465795310465	0	11	1622	0.9357637014995921	
64	0.6867054774731324	0.6640745017298447	EXIT	0.9583450363458299	0	8	0	0.9243916871465803	
65	0.7439150209175545	0.6185191430027415	EXIT	0.2329544833183943	0	8	0	0.891221878392093	
66	0.8022264606500168	0.6031697550197176	EXIT	0.8724155719263722	0	7	0	0.9291831547790574	
67	0.7063966504933027	0.6299630166307487	EXIT	0.4288982686507792	0	8	0	0.9532532074644643	
68	0.6461870198678478	0.09215924135885288	EXIT	0.06069150943558954	0	16	5	0.8872737493222772	
69	0.6634258961832257	0.1619477070633198	EXIT	0.9235824723247319	0	16	3166	0.969404996707109	
70	0.7037625067289622	0.06778424955955283	EXIT	0.5996598836435523	0	12	3	0.9610721069640644	
71	0.6987624479386872	0.18315924981954215	EXIT	0.8164818545824903	0	13	175	0.9715241287795778	
72	0.6538685441834395	0.0001945040314274314	STD	0.6497755054804304	0	11	0	0.9439317746190766	
73	0.559825411665789	0.03740877169667725	STD	0.35064595392527864	0	16	0	0.967306600123412	
74	0.576153581988845	0.000263010258388662	STD	0.24737212309156842	0	16	0	0.9587672910713729	
