id	x	y	type	qual	N	n_links	count	acc	
1	0.5290865972208558	0.08782825570975693	STD	0.3842890442725866	0	18	3	0.9670093750001107	
2	0.5301822646847826	0.10720123054485474	STD	0.399931542912473	0	18	134	0.9634275123074754	
3	0.5333754021576235	0.11316317727647134	STD	0.6594669374725475	0	18	277	0.9753458411518582	
4	0.5228257638719125	0.1527978029111725	STD	0.5429550804458454	0	17	555	0.8952418472053786	
5	0.5110057050013014	0.18322738970304364	STD	0.168621625791062	0	19	960	0.9573802668725644	
6	0.46055093200691144	0.23803676739353677	STD	0.3969285541334977	0	15	14	0.9611162091054507	
7	0.49049816672070146	0.0769888854245772	STD	0.5609341850224407	0	16	597	0.9519496795706737	
8	0.5243639373822653	0.14811813155714765	STD	0.08406259499964919	2	18	48	0.9207648199820918	
9	0.4372574223741947	0.2995079543610299	STD	0.6272002537255241	0	16	138	0.9717195869871561	
10	0.41937970228563354	0.33373740205414487	STD	0.0040828866803530595	0	15	10	0.8756666890739347	
11	0.4998163145722239	0.3654513890156738	STD	0.9716880560227348	1	15	121	0.9201473906811367	
12	0.515877597084288	0.3934792280858458	STD	0.6522878717182652	0	12	0	0.9471150921649583	
13	0.527761674424959	0.4273044524055435	STD	0.11226601718907214	0	11	0	0.9315240049251866	
14	0.5279485391483765	0.45960239084181165	STD	0.9675182543341176	0	12	0	0.9035016189702377	
15	0.5178388115657108	0.47324318956320754	STD	0.0799953111334426	0	12	0	0.8701041808872729	
16	0.4983862803694047	0.5086814241359012	STD	0.3498668054152767	0	11	1	0.9596183151964115	
17	0.19045354636733625	0.002995199780724391	STD	0.5320407635376545	0	4	8	0.9602302620738856	
18	0.260845314655781	0.09852695010641736	STD	0.3130052226056377	0	7	16	0.9705741868049411	
19	0.23158108780837086	0.14021317238405023	STD	0.6305094998568015	6	9	357	0.974566759035939	
20	0.2801200648305022	0.15889412442380177	STD	0.2345396350407043	1	8	29	0.9602604460200931	
21	0.23191891500510464	0.15860984189908572	STD	0.7128720408085432	0	9	376	0.9538255228968537	
22	0.24223756772992455	0.18442460012929646	STD	0.8268067450235297	11	9	943	0.9641605673262709	
23	0.368004880062751	0.2085094845428714	STD	0.635022745843629	0	17	1126	0.9654639584488665	
24	0.3719839740227433	0.2215652327591495	STD	0.5185455347807992	1	17	403	0.9776366614079282	
25	0.3455553328417463	0.2744769879628167	STD	0.6982496664463946	6	15	798	0.9743610470924395	
26	0.44093575929207557	0.3712978642887976	STD	0.18067559920915044	0	15	0	0.9441905836882193	
