id	type	l1	l2	friction	risk	count	acc	
1	FAST	1	2	0.02151630826214646	0.0	0	52.354000991438866	
2	FAST	1	3	0.027987052819351734	0.0	0	36.94632851748492	
3	FAST	1	4	0.07302656972007415	0.0	0	13.40806252354209	
4	FAST	1	5	0.10800269310982086	0.0	0	8.840235978386032	
5	FAST	1	6	0.2005826597473596	0.0	0	4.018443680943287	
6	FAST	1	7	0.05791240055316788	0.0	2	24.32413283100038	
7	FAST	1	8	0.06855335822514483	0.0	1	14.026470345528555	
8	FAST	1	68	0.36490858423453987	0.048	1	3.6597268860559415	
9	FAST	1	69	0.40115801759656244	0.048	2	2.188717606684599	
10	FAST	1	70	0.423550267947518	0.048	0	1.959637839583461	
11	FAST	1	71	0.44235053412726005	0.048	0	1.356963336472623	
12	FAST	1	72	0.28733633203502157	0.0	0	3.7016713493227815	
13	FAST	1	73	0.1906077266698771	0.0	0	12.705152870581436	
14	FAST	1	74	0.20210142113627694	0.0	0	8.00087490980004	
15	FAST	1	75	0.2630703980821981	0.0	0	6.844270435933008	
16	FAST	1	76	0.3008008736105855	0.0	0	4.627582188075468	
17	FAST	1	77	0.3450902934942693	0.0	0	2.6768605799707132	
18	FAST	1	78	0.36284036573475764	0.0	0	2.9466837946723263	
19	FAST	2	3	0.007516752227496343	0.0	1	151.7726206633111	
20	FAST	2	4	0.05255626523813813	0.0	1	21.213111857604183	
21	FAST	2	5	0.08753238084772358	0.0	2	10.360292405651688	
22	FAST	2	6	0.18130277439888826	0.0	9	4.70488877479471	
23	FAST	2	7	0.06458409111532147	0.0	0	18.031519643078013	
24	FAST	2	8	0.04808305763328943	0.0	0	22.135749578710072	
25	FAST	2	23	0.24993272053144797	0.0	123	3.2455301197630693	
26	FAST	2	68	0.36470401260312413	0.048	71	3.0263911828767256	
27	FAST	2	69	0.391780317504476	0.048	29	2.765465087173164	
28	FAST	2	70	0.4257275325971185	0.048	4	1.5831317598900234	
29	FAST	2	71	0.43263050137245695	0.048	28	1.6096389054143907	
30	FAST	2	72	0.3002858035948819	0.0	0	3.316238108802971	
31	FAST	2	73	0.2035572098999793	0.0	0	9.632796775535766	
32	FAST	2	74	0.21505090436637914	0.0	0	6.069829482342087	
33	FAST	2	75	0.2760198696420584	0.0	0	5.06584835833982	
34	FAST	2	76	0.3137503451704458	0.0	0	4.42020847817682	
35	FAST	2	77	0.3580397650541296	0.0	0	2.6018729031630574	
36	FAST	3	4	0.04596140765847902	0.0	0	23.11339218354912	
37	FAST	3	5	0.08093752715814509	0.0	0	11.479365805301692	
