mean_cap	var_cap	max_cap	min_cap	mean_n_loc	var_n_loc	max_n_loc	min_n_loc	mean_n_link	var_n_link	max_n_link	min_n_link	mean_n_contacts	var_n_contacts	max_n_contacts	min_n_contacts	mean_n_steps	var_n_steps	max_n_steps	min_n_steps	mean_freq_plan	var_freq_plan	max_freq_plan	min_freq_plan	mean_acc_c	var_acc_c	max_acc_c	min_acc_c	mean_acc_l	var_acc_l	max_acc_l	min_acc_l	mean_n_plan	var_n_plan	max_n_plan	min_n_plan	mean_acc_c_m	var_acc_c_m	max_acc_c_m	min_acc_c_m	mean_acc_l_m	var_acc_l_m	max_acc_l_m	min_acc_l_m	mean_n_loc_m	var_n_loc_m	max_n_loc_m	min_n_loc_m	mean_n_link_m	var_n_link_m	max_n_link_m	min_n_link_m	mean_count	var_count	max_count	min_count	mean_traffic	var_traffic	max_traffic	min_traffic	mean_N	var_N	max_N	min_N	n_migrants	n_arrived	n_dead	
NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	0.16666666666666666	0.16666666666666669	1.0	0.0	0.9580748861079565	0.0009333297010039488	0.9960976200425279	0.9180027583351026	0.9973164899653922	4.32073566351221e-5	1.0	0.9838989397923531	10.833333333333334	26.166666666666675	17.0	4.0	11.166666666666666	7.766666666666675	14.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07228915662650602	0.11666176902732883	2.0	0.0	6	0	0	
NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	0.7142857142857143	0.21008403361344535	1.0	0.0	0.9475380620177402	0.0009292414181920225	1.0	0.8736533186772224	1.0322278139091883	0.04303832267144509	1.9899048486296154	0.8319354570833571	15.714285714285714	43.38655462184873	30.0	6.0	13.114285714285714	20.339495798319337	28.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3253012048192771	1.7831325301204817	7.0	0.0	35	0	0	
NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	0.8166666666666667	0.35564971751412433	4.0	0.0	0.9389061668263864	0.0005612186840531935	1.0	0.9051675026780821	1.0784004337013608	0.0674194562341368	2.1053712479990923	0.7069113084428221	29.483333333333334	166.42344632768356	52.0	9.0	24.016666666666666	136.18615819209035	49.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.39759036144578314	2.70584778136938	10.0	0.0	60	0	0	
NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	2.477777777777778	6.477028714107365	10.0	0.0	0.9243384081873933	0.0001619112327029171	0.9910279633522806	0.8906852459167864	1.3334826109594609	0.10113726974914479	2.4608034208691083	0.8122148885026323	61.666666666666664	299.438202247191	83.0	11.0	86.07777777777778	2223.038826466916	198.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5060240963855421	3.301792535997649	10.0	0.0	90	0	0	
NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	3.229357798165138	5.011722731906218	9.0	0.0	0.9357711330280586	0.00014571205849944345	1.0	0.9017979653861502	1.9645160293194683	0.14222275252263394	2.8430977582800065	0.9728538652308123	77.81651376146789	192.42898402990195	83.0	4.0	246.45871559633028	7302.009853890589	368.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4939759036144578	2.6920364384366735	8.0	0.0	109	0	0	
NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	3.3656716417910446	4.158511951520593	9.0	0.0	0.9425731151228052	0.00012652537939504183	1.0	0.9056864708015312	2.3193141440991423	0.14893882191825955	3.203921365447848	0.9764494640706647	79.17910447761194	149.57670295140812	83.0	10.0	349.1119402985075	10433.84451801145	441.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5903614457831325	3.5862474287393473	9.0	0.0	134	0	0	
NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	3.7302631578947367	4.887025095852213	11.0	0.0	0.9475828972338037	0.0001151918496421614	1.0	0.9122591448772298	2.480683346578682	0.11143413266464429	3.486284096981928	1.0	79.90789473684211	135.26298361798573	83.0	7.0	403.4407894736842	10021.440179505047	462.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6506024096385542	4.498383779018513	10.0	0.0	152	0	0	
NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	3.6374269005847952	3.7148262813897497	9.0	0.0	0.9487918831163373	8.296289859201271e-5	1.0	0.9052399890079168	2.607013932436501	0.08298904946363082	3.707561997948122	1.0	81.45614035087719	72.2024767801864	83.0	8.0	435.4561403508772	5184.6613003095945	468.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5662650602409639	5.029091977666765	15.0	0.0	171	0	0	
NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	3.6102564102564103	3.300925191646841	9.0	0.0	0.9502593440491475	7.515691321261268e-5	0.9921952400850558	0.9117443062038234	2.719393321467977	0.08106943883018695	3.889257627793249	1.0	81.49743589743589	68.61210679355048	83.0	8.0	447.4153846153846	5195.594607454408	478.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8072289156626506	9.10872759330003	23.0	0.0	195	0	0	
NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	3.6572769953051645	2.9527416068739476	9.0	1.0	0.9510678855836797	4.9852401943573934e-5	0.9625610118524717	0.9172399440796977	2.8600324931337133	0.05460882179454958	4.333030589570525	2.1641464679627025	82.46478873239437	7.117858091948053	83.0	55.0	462.25821596244134	2147.286783594638	481.0	119.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9036144578313253	12.917425800764033	29.0	0.0	213	0	0	
