mean_cap	var_cap	max_cap	min_cap	mean_n_loc	var_n_loc	max_n_loc	min_n_loc	mean_n_link	var_n_link	max_n_link	min_n_link	mean_n_contacts	var_n_contacts	max_n_contacts	min_n_contacts	mean_n_steps	var_n_steps	max_n_steps	min_n_steps	mean_freq_plan	var_freq_plan	max_freq_plan	min_freq_plan	mean_acc_c	var_acc_c	max_acc_c	min_acc_c	mean_acc_l	var_acc_l	max_acc_l	min_acc_l	mean_n_plan	var_n_plan	max_n_plan	min_n_plan	mean_acc_c_m	var_acc_c_m	max_acc_c_m	min_acc_c_m	mean_acc_l_m	var_acc_l_m	max_acc_l_m	min_acc_l_m	mean_n_loc_m	var_n_loc_m	max_n_loc_m	min_n_loc_m	mean_n_link_m	var_n_link_m	max_n_link_m	min_n_link_m	mean_count	var_count	max_count	min_count	mean_traffic	var_traffic	max_traffic	min_traffic	mean_N	var_N	max_N	min_N	n_migrants	n_arrived	n_dead	
NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	0.5	0.2777777777777778	1.0	0.0	0.967871971917528	0.0004290933746502961	1.0	0.9196885877239471	0.9920074017343051	0.00027545533740654565	1.0	0.9481023079716934	9.6	3.5999999999999974	12.0	6.0	10.8	12.622222222222213	18.0	6.0	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	0.12048192771084337	0.25359976491331176	3.0	0.0	10	0	0	
NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	0.5294117647058824	0.25668449197860965	1.0	0.0	0.9559518515695896	0.0008661270279038183	1.0	0.8793440747142693	0.9936706665621029	0.0002741973149459847	1.0	0.9383694865112834	11.117647058823529	8.53119429590019	20.0	6.0	11.823529411764707	13.907308377896614	19.0	4.0	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	0.3373493975903614	1.95797825448134	8.0	0.0	34	0	0	
NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	0.7666666666666667	0.1819209039548023	1.0	0.0	0.9512205677962642	0.0006769957978449778	1.0	0.8793440747142693	1.0206945414914252	0.03730400933147005	2.21323644528843	0.7817922199072967	14.733333333333333	46.944632768361586	37.0	6.0	13.7	22.552542372881362	31.0	4.0	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	0.4578313253012048	3.397590361445783	11.0	0.0	60	0	0	
NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	0.810126582278481	0.15579357351509251	1.0	0.0	0.9416589701932189	0.0006714955781723994	1.0	0.8335545363810383	1.1137319783987134	0.16446317411201505	2.978837723693	0.8207145693472171	20.556962025316455	118.12171372930868	49.0	6.0	17.10126582278481	73.42551119766311	53.0	5.0	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	0.39759036144578314	2.3643843667352336	11.0	0.0	79	0	0	
NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	0.7641509433962265	0.18194070080862534	1.0	0.0	0.936753495931985	0.0007679878187644817	1.0	0.8335545363810383	1.1285607388015433	0.2024557527801608	3.1682407018007828	0.7470208111835169	24.330188679245282	206.41374663072776	62.0	6.0	20.330188679245282	168.22327044025158	71.0	6.0	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	0.7108433734939759	4.573905377607994	11.0	0.0	106	0	0	
NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	0.983739837398374	0.9669465547114487	6.0	0.0	0.9297152460426027	0.0004948278659870617	0.9908305003103786	0.8335545363810383	1.2537913903532298	0.5163971169439912	7.243883263758065	0.7211362848719973	30.536585365853657	245.57856857257102	70.0	8.0	25.390243902439025	284.4038384646142	96.0	5.0	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	0.7108433734939759	3.8665883044372618	9.0	0.0	123	0	0	
NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	1.1538461538461537	1.6522210184182016	9.0	0.0	0.9285253130287852	0.0005166894160108976	1.0	0.8335545363810383	1.2299082600537425	0.42696566067504077	7.243883263758065	0.7211362848719973	32.95104895104895	285.5116714271643	76.0	5.0	27.53846153846154	405.2784398699892	123.0	3.0	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	0.7469879518072289	3.947399353511607	9.0	0.0	143	0	0	
NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	1.205128205128205	1.9576509511993385	8.0	0.0	0.9267639834135014	0.000521668274361783	1.0	0.8687547469432477	1.2930381808641955	0.40869528778257663	7.243883263758065	0.7211362848719973	37.15384615384615	320.96972704714636	77.0	6.0	33.08974358974359	669.3854425144748	145.0	7.0	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	0.8192771084337349	4.85718483690861	11.0	0.0	156	0	0	
NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	1.4134078212290502	2.367459669826125	8.0	0.0	0.9268365901517622	0.0005161262341440699	1.0	0.8561471792359969	1.2898851734355479	0.21137813438418515	3.8417274050454724	0.7211362848719973	39.865921787709496	402.42012428598326	77.0	5.0	39.30167597765363	1074.3242106584648	150.0	1.0	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	0.9518072289156626	7.022039377020277	13.0	0.0	179	0	0	
NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	1.6683168316831682	2.8197872026008572	8.0	0.0	0.9253024820826227	0.000400808500077956	1.0	0.8394139189259568	1.3828539212966173	0.2795594844709391	3.441167319297861	0.7211362848719973	45.76732673267327	465.5326584897297	82.0	8.0	53.772277227722775	2396.6245012560958	191.0	1.0	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	1.144578313253012	11.10079341757273	19.0	0.0	202	0	0	
