id	x	y	type	qual	N	n_links	count	acc	
1	0.5290865972208558	0.08782825570975693	STD	0.30206271725853684	0	18	0	0.942433260121779	
2	0.5301822646847826	0.10720123054485474	STD	0.2070683610466857	0	18	3	0.9452215025187428	
3	0.5333754021576235	0.11316317727647134	STD	0.38208312972610403	0	18	1	0.9347696199242181	
4	0.5228257638719125	0.1527978029111725	STD	0.6604849725904984	0	17	108	0.976387106533154	
5	0.5110057050013014	0.18322738970304364	STD	0.4866985181364447	0	19	608	0.9655526408055123	
6	0.46055093200691144	0.23803676739353677	STD	0.87023681556409	0	15	7	0.9608974437900593	
7	0.49049816672070146	0.0769888854245772	STD	0.3402384074535889	0	16	3	0.8634078644194642	
8	0.5243639373822653	0.14811813155714765	STD	0.8497687373757934	1	18	2379	0.9791830907174971	
9	0.4372574223741947	0.2995079543610299	STD	0.4132612190657843	0	16	5	0.9509719779863205	
10	0.41937970228563354	0.33373740205414487	STD	0.3638218932326016	0	15	1	0.8734674682466693	
11	0.4998163145722239	0.3654513890156738	STD	0.6503050021167165	0	15	1	0.9630560924111061	
12	0.515877597084288	0.3934792280858458	STD	0.928904340951392	0	12	0	0.9452808703439876	
13	0.527761674424959	0.4273044524055435	STD	0.26520565103836935	0	11	0	0.91817742925311	
14	0.5279485391483765	0.45960239084181165	STD	0.34619921880784443	0	12	0	0.9156507723071307	
15	0.5178388115657108	0.47324318956320754	STD	0.807682725621768	0	12	0	0.9535587350941419	
16	0.4983862803694047	0.5086814241359012	STD	0.8384203463587834	0	11	0	0.8149052029174207	
17	0.19045354636733625	0.002995199780724391	STD	0.3916594765801249	1	5	50	0.9374585900645644	
18	0.260845314655781	0.09852695010641736	STD	0.21875902358298127	0	7	0	0.9486590807964443	
19	0.23158108780837086	0.14021317238405023	STD	0.9910211626051162	0	9	759	0.9280679790334629	
20	0.2801200648305022	0.15889412442380177	STD	0.9387310176447277	0	8	30	0.9591872049023165	
21	0.23191891500510464	0.15860984189908572	STD	0.15709129961623924	0	10	613	0.9430842232818584	
22	0.24223756772992455	0.18442460012929646	STD	0.21167836269605877	22	9	1256	0.9607912706815601	
23	0.368004880062751	0.2085094845428714	STD	0.8132416922880426	11	17	1930	0.9696208859974631	
24	0.3719839740227433	0.2215652327591495	STD	0.829517701432118	9	17	636	0.9784633834167656	
25	0.3455553328417463	0.2744769879628167	STD	0.9905766319373674	0	15	564	0.8806960577285579	
26	0.44093575929207557	0.3712978642887976	STD	0.14361608903934187	0	15	1	0.9207803442624354	
27	0.36967671375721445	0.41015518237073767	STD	0.18574708831973674	0	14	4	0.8233438497745634	
28	0.1573274485692997	0.4835700453482871	STD	0.3074738599671232	0	2	31	0.8137281932001724	
29	0.36716528647906305	0.4179604961228007	STD	0.4950589867627404	0	13	6	0.9439129198035413	
30	0.22100419841716157	0.4019146525885682	STD	0.7319644450705212	1	6	498	0.9568058016469903	
31	0.47787268628758284	0.5480021666943438	STD	0.3755267904805695	0	11	0	0.9145222352794313	
32	0.46676331894608003	0.6284350713290916	STD	0.17907192290074803	0	7	0	0.9112218644447513	
33	0.4608416104655608	0.7277137825604496	STD	0.9158500959111004	0	7	0	0.9688262951976817	
34	0.4626107695368043	0.8130296791693479	STD	0.16919478860302606	1	15	723	0.9267665691181348	
35	0.41096732927400903	0.7751332799821633	STD	0.4993145358474307	16	12	594	0.9731680218711943	
36	0.28631860993830643	0.7727157794916976	STD	0.9017340584841167	0	9	210	0.963798906463894	
37	0.2593266062207844	0.7914395937162324	STD	0.7441037539999382	1	9	1077	0.9451057644159909	
38	0.22221233076092273	0.8261440423391756	STD	0.42946384163290485	18	8	462	0.9629905894953983	
39	0.1527652674630883	0.8358499459600879	STD	0.4568095237983132	8	7	458	0.9613175397428388	
40	0.28962421229098206	0.869035900942634	STD	0.997520761346484	5	9	424	0.9258904177483726	
41	0.3153375768362312	0.8870629299068465	STD	0.8832822336688362	3	11	611	0.9782754473841335	
42	0.38914135655596416	0.9106268739207488	STD	0.24537189792190617	2	13	128	0.960577953432591	
43	0.48046327153884866	0.8968259831074697	STD	0.028661523403489708	0	13	36	0.8568937889714573	
44	0.49826819224557845	0.9044854921625778	STD	0.3854736824008038	0	14	481	0.9634156421127213	
45	0.530170585639569	0.9121028717198222	STD	0.9107526409117701	0	15	686	0.9560096365492192	
46	0.4847793275811146	0.9204492747618408	STD	0.5752752587887822	0	10	0	0.9727728599834516	
47	0.5764771347969846	0.9306369200322399	STD	0.04266704658139342	0	15	0	0.8214418933148322	
48	0.6001695919630531	0.9436531031548717	STD	0.5498208628044634	0	15	0	0.872545468806933	
49	0.5600944622629316	0.9598293649607524	STD	0.49545300525550995	0	13	0	0.9686411323098552	
50	0.676757136993029	0.9547977108106617	STD	0.07702509010012926	0	12	0	0.8043262926506209	
51	0.7136194046106153	0.9998054959685726	STD	0.8121180869409952	0	9	0	0.9723646366613228	
52	0.7111205214921377	0.9245728367440629	STD	0.21459053899076763	0	11	0	0.8952274473130564	
53	0.7026486286056469	0.8985914288740412	STD	0.7944792590680527	0	13	0	0.9486814442104781	
54	0.6841337084613773	0.8734880730081942	STD	0.03795681347173496	0	15	0	0.7792269132211442	
55	0.7487391586823343	0.8203755982229649	STD	0.0914731845106036	0	12	0	0.8110453064201393	
56	0.6913128608098928	0.8026145346104842	STD	0.5066934728881405	0	18	0	0.967237617762762	
57	0.7062995413951377	0.7555676817559628	STD	0.19288099558393657	0	15	0	0.8945213037547217	
58	0.6946833467470882	0.6969819624143379	STD	0.7299116011543263	0	14	0	0.9613620149787405	
59	0.7445355675199029	0.6959235961593058	STD	0.22404342130478017	0	8	0	0.8179486149348013	
60	0.7473714992321001	0.650423921638075	STD	0.27784076882814945	0	7	0	0.8581064627595429	
61	0.7721569420072685	0.624518859745052	STD	0.5974810432950373	0	11	0	0.9636470079165198	
62	0.8472347325369116	0.5978493123203564	STD	0.6471956419695724	0	8	0	0.9668211849056118	
63	0.6209223901931383	0.862215538216282	EXIT	0.5092407577001765	0	11	1879	0.9566257114300858	
64	0.6867054774731324	0.6640745017298447	EXIT	0.7636835175654866	0	8	0	0.7594532061030221	
65	0.7439150209175545	0.6185191430027415	EXIT	0.7433446415826981	0	8	0	0.9652296025808872	
66	0.8022264606500168	0.6031697550197176	EXIT	0.7954632177734811	0	7	0	0.8783840327619257	
67	0.7063966504933027	0.6299630166307487	EXIT	0.8226022630751602	0	8	0	0.9578177378283401	
68	0.6461870198678478	0.09215924135885288	EXIT	0.997089012933952	0	16	2157	0.892219575924632	
69	0.6634258961832257	0.1619477070633198	EXIT	0.9229424034593794	0	16	858	0.9340422141368595	
70	0.7037625067289622	0.06778424955955283	EXIT	0.6575225388876402	0	12	0	0.9645570123193634	
71	0.6987624479386872	0.18315924981954215	EXIT	0.13907032273480335	0	13	1	0.8780629720896782	
72	0.6538685441834395	0.0001945040314274314	STD	0.10168270413451941	0	11	0	0.8454024124076929	
73	0.559825411665789	0.03740877169667725	STD	0.8369546467658815	0	16	0	0.9690029711422263	
74	0.576153581988845	0.000263010258388662	STD	0.45427049628953275	0	16	0	0.9649572826689015	
75	0.6133145736295614	0.024517878037257763	STD	0.7744550296888313	0	17	0	0.9598340941638258	
76	0.6463688669273957	0.03557925245900701	STD	0.3079422202539557	0	16	0	0.8783947402761078	
77	0.6875197664588574	0.02368811010106969	STD	0.6734768616479032	0	13	0	0.9530429949687466	
78	0.7032177008976098	0.0027391257024041026	STD	0.03271609072021442	0	11	0	0.7628584317602642	
79	0.0	0.28464990390338163	ENTRY	0.0	0	3	1033	0.7662289733496932	
80	0.0	0.7949230598929509	ENTRY	0.0	0	3	1017	0.7518963804354967	
81	0.0	0.9038846666068234	ENTRY	0.0	0	3	982	0.744324869421587	
82	0.0	0.10131896774200921	ENTRY	0.0	0	3	1053	0.6868869669520242	
83	0.0	0.26857411114147145	ENTRY	0.0	0	3	1082	0.7627551835200307	
