id	type	l1	l2	friction	risk	count	acc	
1	FAST	1	2	0.02151630826214646	0.0	0	73.66949999748354	
2	FAST	1	3	0.027987052819351734	0.0	0	55.05993299947933	
3	FAST	1	4	0.07302656972007415	0.0	0	20.735010375420202	
4	FAST	1	5	0.10800269310982086	0.0	0	12.670650647274606	
5	FAST	1	6	0.2005826597473596	0.0	0	6.424632745612124	
6	FAST	1	7	0.05791240055316788	0.0	0	32.81724745943861	
7	FAST	1	8	0.06855335822514483	0.0	0	23.010650730979798	
8	FAST	1	68	0.36490858423453987	0.048	0	8.127561120463508	
9	FAST	1	69	0.40115801759656244	0.048	0	6.089929590883351	
10	FAST	1	70	0.423550267947518	0.048	0	4.863153876852639	
11	FAST	1	71	0.44235053412726005	0.048	0	4.456859915173358	
12	FAST	1	72	0.28733633203502157	0.0	0	7.061572658070089	
13	FAST	1	73	0.1906077266698771	0.0	0	20.13018875467159	
14	FAST	1	74	0.20210142113627694	0.0	0	11.02792516597474	
15	FAST	1	75	0.2630703980821981	0.0	0	10.18327971777963	
16	FAST	1	76	0.3008008736105855	0.0	0	7.882284016795096	
17	FAST	1	77	0.3450902934942693	0.0	0	5.6621128476552745	
18	FAST	1	78	0.36284036573475764	0.0	0	4.739767802277133	
19	FAST	2	3	0.007516752227496343	0.0	0	219.37486290034389	
20	FAST	2	4	0.05255626523813813	0.0	0	29.292841678475934	
21	FAST	2	5	0.08753238084772358	0.0	0	16.072538678817814	
22	FAST	2	6	0.18130277439888826	0.0	0	7.413314555845172	
23	FAST	2	7	0.06458409111532147	0.0	0	27.878597236077002	
24	FAST	2	8	0.04808305763328943	0.0	0	34.33317159393548	
25	FAST	2	23	0.24993272053144797	0.0	0	5.458395630945891	
26	FAST	2	68	0.36470401260312413	0.048	0	8.282703591116974	
27	FAST	2	69	0.391780317504476	0.048	0	6.54876343960211	
28	FAST	2	70	0.4257275325971185	0.048	0	4.735863483225921	
29	FAST	2	71	0.43263050137245695	0.048	0	4.640024716781222	
30	FAST	2	72	0.3002858035948819	0.0	0	6.205224634240663	
31	FAST	2	73	0.2035572098999793	0.0	0	15.621539976500785	
32	FAST	2	74	0.21505090436637914	0.0	0	9.69471161728378	
33	FAST	2	75	0.2760198696420584	0.0	0	9.158917650983158	
34	FAST	2	76	0.3137503451704458	0.0	0	7.857582496600329	
35	FAST	2	77	0.3580397650541296	0.0	0	5.303414568415133	
36	FAST	3	4	0.04596140765847902	0.0	0	34.4465468683699	
37	FAST	3	5	0.08093752715814509	0.0	0	17.14605440595533	
38	FAST	3	6	0.18231210638901338	0.0	0	8.088360667310905	
39	FAST	3	7	0.06852057262560743	0.0	0	23.529355340408205	
40	FAST	3	8	0.04148820394371095	0.0	0	38.661785627214286	
41	FAST	3	23	0.253869190371492	0.0	179	5.217960257855858	
42	FAST	3	68	0.3624783762095865	0.048	0	8.794166394862597	
43	FAST	3	69	0.3866275625916361	0.048	15	6.555960419537929	
44	FAST	3	70	0.424054534998753	0.048	39	4.805049473208019	
45	FAST	3	71	0.42731742112785376	0.048	125	4.496025081892761	
46	FAST	3	72	0.30422229677540974	0.0	0	6.0157943991585565	
47	FAST	3	73	0.20749369141026527	0.0	0	13.66283214266646	
48	FAST	3	74	0.2189873742064232	0.0	0	9.00973575748573	
49	FAST	3	75	0.27995636282258624	0.0	0	8.879235386282714	
50	FAST	3	76	0.3176868383509737	0.0	0	7.051478788770449	
51	FAST	3	77	0.36197625823465746	0.0	0	5.467146661617927	
52	FAST	4	5	0.03612179881582182	0.0	0	43.27724056824387	
53	FAST	4	6	0.131309053093839	0.0	0	11.561785202064772	
54	FAST	4	7	0.11268187659387058	0.0	0	15.800212129372644	
55	FAST	4	8	0.007503043583361338	0.0	0	284.502610850645	
56	FAST	4	9	0.19906910328632327	0.0	0	6.284601756055691	
57	FAST	4	23	0.20219244902298494	0.0	142	6.353616732396015	
58	FAST	4	24	0.1883962275027891	0.0	21	6.3623458205722345	
59	FAST	4	68	0.38518730849483807	0.048	2	6.722538896172487	
60	FAST	4	69	0.38862564188147486	0.048	26	6.620989019751265	
61	FAST	4	71	0.42626530464684514	0.048	135	4.783717560692267	
62	FAST	4	73	0.25165497981820595	0.0	0	9.394612864876736	
63	FAST	4	74	0.26314868595484764	0.0	0	6.849101769779652	
64	FAST	4	75	0.32411765123052694	0.0	0	6.386773247196863	
65	FAST	4	76	0.36184812675891437	0.0	0	5.362059612032474	
66	FAST	5	6	0.09695465406038882	0.0	0	17.469114852465307	
67	FAST	5	7	0.1480079633072034	0.0	0	11.002804327132637	
68	FAST	5	8	0.04282913807685543	0.0	0	38.42796520774472	
69	FAST	5	9	0.1647147042528731	0.0	1	8.60547221504848	
70	FAST	5	10	0.20580158024837855	0.0	0	6.167773448743972	
71	FAST	5	11	0.315176425388388	0.0	0	5.489132044073035	
72	FAST	5	23	0.1678380499895348	0.0	2088	4.612764649995233	
73	FAST	5	24	0.1540418323594195	0.0	36	7.831029563407291	
74	FAST	5	25	0.21818540685428356	0.0	511	5.00156644596628	
75	FAST	5	68	0.41072317596004826	0.048	2	5.838702938416133	
76	FAST	5	69	0.4016265693558544	0.048	172	5.695167451889832	
77	FAST	5	71	0.4354848530175842	0.048	2455	1.6764557978673307	
78	FAST	5	73	0.2869810937621032	0.0	0	6.5214887146477825	
79	FAST	5	74	0.2984747765582611	0.0	0	5.062429225415658	
80	FAST	5	75	0.3594437418339404	0.0	0	5.056913040823225	
81	FAST	6	7	0.22348282140222536	0.0	0	6.57873009866377	
