id	type	l1	l2	friction	risk	count	acc	
1	FAST	1	2	0.02151630826214646	0.0	0	74.01204846028114	
2	FAST	1	3	0.027987052819351734	0.0	0	54.54756848292558	
3	FAST	1	4	0.07302656972007415	0.0	0	20.908041912455083	
4	FAST	1	5	0.10800269310982086	0.0	0	12.41223773850778	
5	FAST	1	6	0.2005826597473596	0.0	0	6.495739466475929	
6	FAST	1	7	0.05791240055316788	0.0	0	34.1574304600234	
7	FAST	1	8	0.06855335822514483	0.0	0	21.677954780036792	
8	FAST	1	68	0.36490858423453987	0.048	0	8.050235286262259	
9	FAST	1	69	0.40115801759656244	0.048	0	5.691049901356319	
10	FAST	1	70	0.423550267947518	0.048	0	4.867828758008952	
11	FAST	1	71	0.44235053412726005	0.048	0	3.755880094044886	
12	FAST	1	72	0.28733633203502157	0.0	0	7.108265749750892	
13	FAST	1	73	0.1906077266698771	0.0	0	21.483564079054453	
14	FAST	1	74	0.20210142113627694	0.0	0	11.997052807195981	
15	FAST	1	75	0.2630703980821981	0.0	0	9.76152525515611	
16	FAST	1	76	0.3008008736105855	0.0	0	7.958504864698921	
17	FAST	1	77	0.3450902934942693	0.0	0	5.562108519449292	
18	FAST	1	78	0.36284036573475764	0.0	0	4.758170195288855	
19	FAST	2	3	0.007516752227496343	0.0	0	211.56091732687622	
20	FAST	2	4	0.05255626523813813	0.0	0	30.1673768101566	
21	FAST	2	5	0.08753238084772358	0.0	0	16.513261489202083	
22	FAST	2	6	0.18130277439888826	0.0	0	7.6949614010559415	
23	FAST	2	7	0.06458409111532147	0.0	0	27.06151870914359	
24	FAST	2	8	0.04808305763328943	0.0	0	33.55102671264774	
25	FAST	2	23	0.24993272053144797	0.0	2	5.459396488166679	
26	FAST	2	68	0.36470401260312413	0.048	0	8.18980184047937	
27	FAST	2	69	0.391780317504476	0.048	2	6.2717545119475755	
28	FAST	2	70	0.4257275325971185	0.048	0	4.4269127354792355	
29	FAST	2	71	0.43263050137245695	0.048	0	4.330577268660606	
30	FAST	2	72	0.3002858035948819	0.0	0	5.91931242640926	
31	FAST	2	73	0.2035572098999793	0.0	0	15.37127581959442	
32	FAST	2	74	0.21505090436637914	0.0	0	9.466263574209313	
33	FAST	2	75	0.2760198696420584	0.0	0	8.570628228771595	
34	FAST	2	76	0.3137503451704458	0.0	0	7.028909503874082	
35	FAST	2	77	0.3580397650541296	0.0	0	4.99884729253744	
36	FAST	3	4	0.04596140765847902	0.0	0	31.924698332743866	
37	FAST	3	5	0.08093752715814509	0.0	0	17.136137908399316	
38	FAST	3	6	0.18231210638901338	0.0	0	7.895291573084207	
39	FAST	3	7	0.06852057262560743	0.0	0	23.420984195641264	
40	FAST	3	8	0.04148820394371095	0.0	0	38.24870906499365	
41	FAST	3	23	0.253869190371492	0.0	0	5.563380266868622	
42	FAST	3	68	0.3624783762095865	0.048	0	7.926930083233836	
43	FAST	3	69	0.3866275625916361	0.048	0	6.304441403565744	
44	FAST	3	70	0.424054534998753	0.048	0	4.423405285360839	
45	FAST	3	71	0.42731742112785376	0.048	0	4.627716465526314	
46	FAST	3	72	0.30422229677540974	0.0	0	5.7207488913025095	
47	FAST	3	73	0.20749369141026527	0.0	0	14.26235220901781	
48	FAST	3	74	0.2189873742064232	0.0	0	9.252667080540617	
49	FAST	3	75	0.27995636282258624	0.0	0	9.034844363576692	
50	FAST	3	76	0.3176868383509737	0.0	0	7.4178632794758625	
51	FAST	3	77	0.36197625823465746	0.0	0	5.090537001328161	
52	FAST	4	5	0.03612179881582182	0.0	0	42.589996274482985	
53	FAST	4	6	0.131309053093839	0.0	0	11.260564648514343	
54	FAST	4	7	0.11268187659387058	0.0	0	14.895211149694909	
55	FAST	4	8	0.007503043583361338	0.0	0	281.3395575257772	
56	FAST	4	9	0.19906910328632327	0.0	0	6.453695891238145	
57	FAST	4	23	0.20219244902298494	0.0	0	6.687063312627704	
58	FAST	4	24	0.1883962275027891	0.0	4	6.466725770731965	
59	FAST	4	68	0.38518730849483807	0.048	0	6.670482681212097	
60	FAST	4	69	0.38862564188147486	0.048	4	6.408517847465595	
61	FAST	4	71	0.42626530464684514	0.048	0	4.8264615598429454	
62	FAST	4	73	0.25165497981820595	0.0	0	8.99041090838211	
63	FAST	4	74	0.26314868595484764	0.0	0	5.959755617630973	
64	FAST	4	75	0.32411765123052694	0.0	0	6.303401068939177	
65	FAST	4	76	0.36184812675891437	0.0	0	5.674889429462254	
66	FAST	5	6	0.09695465406038882	0.0	0	16.726886435583708	
67	FAST	5	7	0.1480079633072034	0.0	0	10.716494990379458	
68	FAST	5	8	0.04282913807685543	0.0	0	35.669057247608144	
69	FAST	5	9	0.1647147042528731	0.0	0	8.19473365012338	
70	FAST	5	10	0.20580158024837855	0.0	0	5.797223509438086	
71	FAST	5	11	0.315176425388388	0.0	0	5.205259816377109	
72	FAST	5	23	0.1678380499895348	0.0	4	7.5984412234228325	
73	FAST	5	24	0.1540418323594195	0.0	111	7.5211333855220435	
74	FAST	5	25	0.21818540685428356	0.0	790	4.584104744941172	
75	FAST	5	68	0.41072317596004826	0.048	0	5.577473281405332	
76	FAST	5	69	0.4016265693558544	0.048	901	4.3907316512177434	
77	FAST	5	71	0.4354848530175842	0.048	1	4.4660387205088865	
78	FAST	5	73	0.2869810937621032	0.0	0	6.484940077320966	
79	FAST	5	74	0.2984747765582611	0.0	0	5.095213167573814	
80	FAST	5	75	0.3594437418339404	0.0	0	4.6377865652779	
81	FAST	6	7	0.22348282140222536	0.0	0	6.6253871346946305	
82	FAST	6	8	0.1367366608602571	0.0	0	10.673746537786288	
83	FAST	6	9	0.07023925303818712	0.0	0	20.81127029962004	
84	FAST	6	10	0.11132612125353132	0.0	0	12.1512904154125	
85	FAST	6	11	0.2207009547232989	0.0	0	8.358712458335836	
86	FAST	6	12	0.25762382228263525	0.0	0	6.266905744943752	
87	FAST	6	23	0.1142018866986697	0.0	0	12.233414671739151	
88	FAST	6	24	0.1001154807239066	0.0	0	14.465271516623966	
89	FAST	6	25	0.16454923189317652	0.0	0	9.316045732088439	
90	FAST	6	26	0.15947391760864105	0.0	0	8.918525938588315	
91	FAST	7	8	0.10798518774699241	0.0	0	16.53098365637977	
92	FAST	7	23	0.2485729428477388	0.0	2	5.733157604315259	
93	FAST	7	24	0.2631165461086946	0.0	1865	2.691739619005105	
94	FAST	7	68	0.40415430617655823	0.048	0	5.535225026230017	
95	FAST	7	69	0.4403988038214797	0.048	1859	1.732788819677722	
96	FAST	7	72	0.25068690991330783	0.0	0	5.478537508843058	
97	FAST	7	73	0.15395831621840525	0.0	0	15.63451308703839	
98	FAST	7	74	0.16545201068480506	0.0	0	10.510999334324977	
99	FAST	7	75	0.22642097596048436	0.0	0	7.983991710751104	
100	FAST	7	76	0.26415145148887176	0.0	0	6.2046008575730465	
101	FAST	8	9	0.20593583471103105	0.0	0	6.055618930265884	
102	FAST	8	23	0.20905918044769273	0.0	2	6.147833410874335	
103	FAST	8	24	0.19526296281757746	0.0	28	6.4211977477262625	
104	FAST	8	68	0.381788758681206	0.048	0	7.199219440066544	
105	FAST	8	69	0.3874760334580042	0.048	30	6.371215167656512	
106	FAST	8	71	0.4256121061407696	0.048	0	5.08159416081772	
107	FAST	8	72	0.34401116178742613	0.0	0	4.416052306977365	
108	FAST	8	73	0.2472825797627654	0.0	0	9.536901580948102	
109	FAST	8	74	0.25877625866884274	0.0	0	7.264908614891893	
110	FAST	8	75	0.3197452278346027	0.0	0	6.262710690500105	
111	FAST	8	76	0.3574757033629901	0.0	0	5.613480864192267	
112	FAST	9	10	0.042910483552879006	0.0	0	35.143499786099966	
113	FAST	9	11	0.15228532869288847	0.0	0	12.760804685122002	
114	FAST	9	12	0.18920818458198294	0.0	0	9.444389708237955	
115	FAST	9	13	0.22995744825989792	0.0	0	6.9806195915615294	
116	FAST	9	14	0.25331769753086336	0.0	0	5.3549227581436885	
117	FAST	9	15	0.24757465090643752	0.0	0	5.298410061159629	
118	FAST	9	23	0.17921559053844677	0.0	0	9.548526294995114	
119	FAST	9	24	0.16512918067360308	0.0	0	11.519607711235672	
120	FAST	9	25	0.17977600333395677	0.0	0	12.53012583137664	
121	FAST	9	26	0.09105827990798876	0.0	0	18.80245205763173	
122	FAST	9	27	0.17848346569391205	0.0	0	8.436518439814284	
123	FAST	9	29	0.1855811706559399	0.0	0	8.109228321540776	
124	FAST	10	11	0.10937484514000945	0.0	0	14.565189582120482	
125	FAST	10	12	0.1462977010291039	0.0	0	11.385043417263738	
126	FAST	10	13	0.18704696470701887	0.0	0	7.568585014878622	
127	FAST	10	14	0.21040721786806496	0.0	0	6.174934864281818	
128	FAST	10	15	0.2046641673535585	0.0	0	6.454765065657331	
129	FAST	10	16	0.20323672949747695	0.0	0	5.476143997259199	
130	FAST	10	23	0.213153638132304	0.0	0	8.089171773228419	
131	FAST	10	24	0.199016878953885	0.0	0	9.449446805210906	
132	FAST	10	25	0.13705416535107862	0.0	0	13.351675749749722	
133	FAST	10	26	0.04814779635510974	0.0	0	30.62443318628329	
134	FAST	10	27	0.1355729938112749	0.0	0	13.48642363299414	
135	FAST	10	29	0.14267068710306088	0.0	0	13.13997497460979	
136	FAST	11	12	0.0364924262477068	0.0	0	41.01888097488205	
137	FAST	11	13	0.07678160230952209	0.0	0	19.359479557080746	
138	FAST	11	14	0.1121667443368769	0.0	0	12.320404049969843	
139	FAST	11	15	0.13120902745063714	0.0	0	11.093977885073413	
140	FAST	11	16	0.21670056307836655	0.0	0	7.421954901520611	
141	FAST	11	24	0.31300570982660975	0.0	0	5.059206940579862	
142	FAST	11	25	0.2510430001138839	0.0	0	5.618467782212664	
143	FAST	11	26	0.0629029032998397	0.0	0	23.01661210478213	
144	FAST	11	27	0.15032809297584365	0.0	0	8.300437493599212	
145	FAST	11	29	0.1574258018279521	0.0	0	7.56574595262499	
146	FAST	11	31	0.2612748846871239	0.0	0	5.703805592494888	
147	FAST	12	13	0.041186765485885346	0.0	0	38.28037021525316	
148	FAST	12	14	0.0765719114033208	0.0	0	18.765303002069032	
149	FAST	12	15	0.09561419451708102	0.0	0	16.50125569598568	
150	FAST	12	16	0.14372326122945295	0.0	0	9.786327495894893	
151	FAST	12	26	0.09403059326424705	0.0	0	15.918149530067828	
152	FAST	12	27	0.1814557907204122	0.0	0	7.238184763322245	
153	FAST	12	29	0.18855348401219818	0.0	0	6.701473041366957	
